group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9946291744709015,-0.995330810546875|-0.993927538394928,Canonical,,(play_game charlie soccer),0.9592868685722351,0.9592868685722351,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9939091801643372,-0.9948402047157288|-0.9929781556129456,Canonical,,(play_game charlie soccer),0.9586839079856873,0.9586839079856873,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9829230904579163,-0.9803314805030823|-0.9855147004127502,Canonical,,(play_game charlie soccer),0.9538266658782959,0.9538266658782959,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9837404489517212,-0.9811374545097351|-0.9863434433937073,Canonical,,(play_game charlie soccer),0.9532075524330139,0.9532075524330139,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,test,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9944114983081818,-0.9952833652496338|-0.9935396313667297,Canonical,,(play_game charlie soccer),0.9589885473251343,0.9589885473251343,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,test,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9941551089286804,-0.9948992133140564|-0.9934110045433044,Canonical,,(play_game charlie soccer),0.9590271711349487,0.9590271711349487,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,test,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9829883873462677,-0.9801968932151794|-0.985779881477356,Canonical,,(play_game charlie soccer),0.9536819458007812,0.9536819458007812,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,test,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9836873412132263,-0.9812690019607544|-0.9861056804656982,Canonical,,(play_game charlie soccer),0.9533264636993408,0.9533264636993408,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Sentence,sentence_group,train,boy beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9559113581975301,-0.9683844447135925|-0.9578695893287659|-0.9414800405502319,Canonical,-0.02131551504135132,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.8389932513237,0.9203705787658691|0.8002469539642334|0.8389932513237,,0.8002469539642334,0,3,3,,,,True,1.0,-0.9568905035654703,boy|beats|sophia,0.9203705787658691
Sentence,sentence_group,train,boy loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9723513921101888,-0.9870874285697937|-0.9359660148620605|-0.9940007328987122,Canonical,-0.027830660343170166,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.8496978282928467,0.9573943614959717|0.797662615776062|0.8496978282928467,,0.797662615776062,0,3,3,,,,True,1.0,-0.9643286069234213,boy|loses|to|sophia,0.9573943614959717
