group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9816484451293945,-0.9738629460334778|-0.9894339442253113,Canonical,,(play_game charlie soccer),0.9488709568977356,0.9488709568977356,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9814222753047943,-0.973457932472229|-0.9893866181373596,Canonical,,(play_game charlie soccer),0.9491719603538513,0.9491719603538513,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9955393970012665,-0.9941896200180054|-0.9968891739845276,Canonical,,(play_game charlie soccer),0.9574194550514221,0.9574194550514221,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9956424236297607,-0.9943234324455261|-0.9969614148139954,Canonical,,(play_game charlie soccer),0.9571398496627808,0.9571398496627808,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,test,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9814875721931458,-0.9735785722732544|-0.9893965721130371,Canonical,,(play_game charlie soccer),0.9490864872932434,0.9490864872932434,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,test,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9815838932991028,-0.9737442135810852|-0.9894235730171204,Canonical,,(play_game charlie soccer),0.9489551186561584,0.9489551186561584,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,test,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9956267774105072,-0.9942992329597473|-0.9969543218612671,Canonical,,(play_game charlie soccer),0.9571657776832581,0.9571657776832581,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,test,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9955552220344543,-0.9942142367362976|-0.9968962073326111,Canonical,,(play_game charlie soccer),0.9573920369148254,0.9573920369148254,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Sentence,sentence_group,train,boy beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9590202371279398,-0.9765052795410156|-0.955944836139679|-0.944610595703125,Canonical,-0.01853206753730774,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.844987154006958,0.9251623749732971|0.8018760681152344|0.844987154006958,,0.8018760681152344,0,3,3,,,,True,1.0,-0.9568905035654703,boy|beats|sophia,0.9251623749732971
Sentence,sentence_group,train,boy loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9238118529319763,-0.9290131330490112|-0.912888765335083|-0.9295336604118347,Canonical,-0.025351792573928833,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.8551357388496399,0.903985321521759|0.8569897413253784|0.8551357388496399,,0.8569897413253784,0,3,3,,,,True,1.0,-0.9643286069234213,boy|loses|to|sophia,0.903985321521759
Sentence,sentence_group,train,charlie beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9588314096132914,-0.9763924479484558|-0.95575350522995|-0.9443482756614685,Canonical,-0.018546462059020996,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.8446767330169678,0.9249032139778137|0.8015431761741638|0.8446767330169678,,0.8015431761741638,0,3,3,,,,True,1.0,-0.9568905035654703,charlie|beats|sophia,0.9249032139778137
Sentence,sentence_group,train,charlie loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9236160516738892,-0.9288144707679749|-0.912656307220459|-0.9293773770332336,Canonical,-0.02530720829963684,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.8551816344261169,0.9037864208221436|0.857191264629364|0.8551816344261169,,0.857191264629364,0,3,3,,,,True,1.0,-0.9643286069234213,charlie|loses|to|sophia,0.9037864208221436
Sentence,sentence_group,train,heidi beats boy,(win charlie)|(win sophia)|(lose heidi),-0.9819621841112772,-0.9646409749984741|-0.990816056728363|-0.9904295206069946,Canonical,-0.030229002237319946,(win heidi)|(lose charlie)|(and (win heidi) (lose charlie)),0.9077731370925903,0.9624676704406738|0.9135366082191467|0.9077731370925903,,0.9135366082191467,0,3,3,,,,True,1.0,-0.9862007300059,heidi|beats|boy,0.9624676704406738
Sentence,sentence_group,train,heidi beats charlie,(win charlie)|(win sophia)|(lose heidi),-0.9818562865257263,-0.9644619822502136|-0.9907077550888062|-0.9903991222381592,Canonical,-0.030415475368499756,(win heidi)|(lose charlie)|(and (win heidi) (lose charlie)),0.9071601629257202,0.9621894955635071|0.9129617810249329|0.9071601629257202,,0.9129617810249329,0,3,3,,,,True,1.0,-0.9862007300059,heidi|beats|charlie,0.9621894955635071
Sentence,sentence_group,train,heidi loses to boy,(lose charlie)|(win heidi)|(win sophia),-0.9508472482363383,-0.9413296580314636|-0.9931365251541138|-0.9180755615234375,Canonical,-0.0714433491230011,(win charlie)|(lose heidi)|(and (lose heidi) (win charlie)),0.7084001898765564,0.9143792390823364|0.6453078389167786|0.7084001898765564,,0.6453078389167786,0,3,3,,,,True,1.0,-0.9786379535992941,heidi|loses|to|boy,0.9143792390823364
Sentence,sentence_group,train,heidi loses to charlie,(lose charlie)|(win heidi)|(win sophia),-0.950188159942627,-0.9405291080474854|-0.9930559992790222|-0.9169793725013733,Canonical,-0.07175043225288391,(win charlie)|(lose heidi)|(and (lose heidi) (win charlie)),0.7068293690681458,0.9138020873069763|0.643357515335083|0.7068293690681458,,0.643357515335083,0,3,3,,,,True,1.0,-0.9786379535992941,heidi|loses|to|charlie,0.9138020873069763
Sentence,sentence_group,train,sophia beats heidi,(win charlie)|(win heidi)|(lose sophia),-0.988024910291036,-0.9850245714187622|-0.9901273250579834|-0.9889228343963623,Canonical,-0.032867878675460815,(win sophia)|(lose heidi)|(and (win sophia) (lose heidi)),0.9075138568878174,0.949444055557251|0.9313194155693054|0.9075138568878174,,0.9313194155693054,0,3,3,,,,True,1.0,-0.9908405145009359,sophia|beats|heidi,0.949444055557251
Sentence,sentence_group,train,sophia loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9761026899019877,-0.9845972657203674|-0.9549098610877991|-0.9888009428977966,Canonical,-0.03697040677070618,(win heidi)|(lose sophia)|(and (lose sophia) (win heidi)),0.8896206021308899,0.946245551109314|0.9069364666938782|0.8896206021308899,,0.9069364666938782,0,3,3,,,,True,1.0,-0.9834784269332886,sophia|loses|to|heidi,0.946245551109314
Sentence,sentence_group,test,boy beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.95696888367335,-0.975042998790741|-0.9563979506492615|-0.9394657015800476,Canonical,-0.15834616497159004,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.31282278895378113,0.909591019153595|0.03274688869714737|0.31282278895378113,,0.03274688869714737,0,3,3,,,-0.15834616497159004,True,1.0,-0.9786379535992941,boy|beats|heidi,0.909591019153595
Sentence,sentence_group,test,boy loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9435031612714132,-0.9674197435379028|-0.945426881313324|-0.9176628589630127,Canonical,-0.04321226477622986,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.8587339520454407,0.9086796641349792|0.8952127695083618|0.8587339520454407,,0.8952127695083618,0,3,3,,,-0.04321226477622986,True,1.0,-0.9862007300059,boy|loses|to|heidi,0.9086796641349792
Sentence,sentence_group,test,charlie beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.956708570321401,-0.9747982025146484|-0.9562438130378723|-0.9390836954116821,Canonical,-0.15819582529366016,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.3126954138278961,0.9091850519180298|0.03259742632508278|0.3126954138278961,,0.03259742632508278,0,3,3,,,-0.15819582529366016,True,1.0,-0.9786379535992941,charlie|beats|heidi,0.9091850519180298
Sentence,sentence_group,test,charlie loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9434360464413961,-0.9674301743507385|-0.9453060030937195|-0.9175719618797302,Canonical,-0.04323887825012207,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.8585997819900513,0.9085711240768433|0.8951061964035034|0.8585997819900513,,0.8951061964035034,0,3,3,,,-0.04323887825012207,True,1.0,-0.9862007300059,charlie|loses|to|heidi,0.9085711240768433
Sentence,sentence_group,test,heidi beats sophia,(win charlie)|(win sophia)|(lose heidi),-0.9787330428759257,-0.9693722128868103|-0.9847782850265503|-0.9820486307144165,Canonical,-0.024481505155563354,(win heidi)|(lose sophia)|(and (win heidi) (lose sophia)),0.9161424040794373,0.9521463513374329|0.9291014671325684|0.9161424040794373,,0.9291014671325684,0,3,3,,,-0.024481505155563354,True,1.0,-0.9834784269332886,heidi|beats|sophia,0.9521463513374329
Sentence,sentence_group,test,heidi loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.988328735033671,-0.991642951965332|-0.9800164699554443|-0.9933267831802368,Canonical,-0.032047152519226074,(win sophia)|(lose heidi)|(and (lose heidi) (win sophia)),0.9114791750907898,0.9511113166809082|0.9359413385391235|0.9114791750907898,,0.9359413385391235,0,3,3,,,-0.032047152519226074,True,1.0,-0.9908405145009359,heidi|loses|to|sophia,0.9511113166809082
Sentence,sentence_group,test,sophia beats boy,(win charlie)|(win heidi)|(lose sophia),-0.9673563838005066,-0.9576797485351562|-0.9632044434547424|-0.9811849594116211,Canonical,-0.02635127305984497,(win sophia)|(lose charlie)|(and (win sophia) (lose charlie)),0.8752754330635071,0.9475805163383484|0.8556728959083557|0.8752754330635071,,0.8556728959083557,0,3,3,,,-0.02635127305984497,True,1.0,-0.9643286069234213,sophia|beats|boy,0.9475805163383484
Sentence,sentence_group,test,sophia beats charlie,(win charlie)|(win heidi)|(lose sophia),-0.966564397017161,-0.9573475122451782|-0.9616137146949768|-0.9807319641113281,Canonical,-0.026528269052505493,(win sophia)|(lose charlie)|(and (win sophia) (lose charlie)),0.8745561242103577,0.946245014667511|0.8559237718582153|0.8745561242103577,,0.8559237718582153,0,3,3,,,-0.026528269052505493,True,1.0,-0.9643286069234213,sophia|beats|charlie,0.946245014667511
Sentence,sentence_group,test,sophia loses to boy,(lose charlie)|(win heidi)|(win sophia),-0.8443353573481241,-0.7956618666648865|-0.7856718897819519|-0.9516723155975342,Canonical,-0.06101346015930176,(win charlie)|(lose sophia)|(and (lose sophia) (win charlie)),0.7496970891952515,0.827071487903595|0.7943496108055115|0.7496970891952515,,0.7943496108055115,0,3,3,,,-0.06101346015930176,True,1.0,-0.9568905035654703,sophia|loses|to|boy,0.827071487903595
Sentence,sentence_group,test,sophia loses to charlie,(lose charlie)|(win heidi)|(win sophia),-0.8366459210713705,-0.7841347455978394|-0.7746825814247131|-0.9511204361915588,Canonical,-0.06323432922363281,(win charlie)|(lose sophia)|(and (lose sophia) (win charlie)),0.743451714515686,0.8208447098731995|0.7925273776054382|0.743451714515686,,0.7925273776054382,0,3,3,,,-0.06323432922363281,True,1.0,-0.9568905035654703,sophia|loses|to|charlie,0.8208447098731995
Complex_Event,complex_event,train,boy plays chess in bedroom,(play_game charlie hide_n_seek)|(location charlie playground),-0.793380856513977,-0.9508745074272156|-0.6358872056007385,Canonical,-0.026620954275131226,(play_game charlie chess)|(location charlie bedroom)|(and (play_game charlie chess) (location charlie bedroom)),0.8641372919082642,0.9261317849159241|0.8553847074508667|0.8641372919082642,0.8553847074508667,,1,2,3,0.9261317849159241,,,True,1.0,-0.8382396101951599,boy|plays|chess|in|bedroom,
Complex_Event,complex_event,train,boy plays chess inside,(play_game charlie hide_n_seek)|(location charlie playground),-0.8100687265396118,-0.9705445766448975|-0.6495928764343262,Canonical,0.01900622248649597,"(play_game charlie chess)|(or (location charlie bathroom) (location charlie bedroom))|(or (and (play_game charlie chess) (location charlie bathroom))
    (and (play_game charlie chess) (location charlie bedroom)))",0.8795820474624634,0.9403162002563477|0.7808354496955872|0.8795820474624634,0.7808354496955872,,1,2,3,0.9403162002563477,,,True,1.0,-0.8350906670093536,boy|plays|chess|inside,
Complex_Event,complex_event,train,boy plays hide-and-seek in playground,(play_game charlie chess)|(location charlie bathroom)|(location charlie bedroom),-0.7669658263524374,-0.8691489100456238|-0.5993838310241699|-0.8323647379875183,Canonical,-0.09206914901733398,(play_game charlie hide_n_seek)|(location charlie playground)|(and (play_game charlie hide_n_seek) (location charlie playground)),0.7130520939826965,0.8280975222587585|0.7821449637413025|0.7130520939826965,0.7821449637413025,,1,3,3,0.8280975222587585,,,True,1.0,-0.8122573892275492,boy|plays|hide-and-seek|in|playground,
