group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.993326723575592,-0.9949429035186768|-0.9917105436325073,Canonical,,(play_game charlie soccer),0.9518797397613525,0.9518797397613525,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9932766556739807,-0.9949204921722412|-0.9916328191757202,Canonical,,(play_game charlie soccer),0.9518355131149292,0.9518355131149292,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9926257729530334,-0.9949665069580078|-0.9902850389480591,Canonical,,(play_game charlie soccer),0.9511374831199646,0.9511374831199646,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9926842153072357,-0.9949930310249329|-0.9903753995895386,Canonical,,(play_game charlie soccer),0.9507270455360413,0.9507270455360413,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.993301510810852,-0.9949356913566589|-0.9916673302650452,Canonical,,(play_game charlie soccer),0.9517136812210083,0.9517136812210083,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9933021366596222,-0.994927704334259|-0.9916765689849854,Canonical,,(play_game charlie soccer),0.9519981741905212,0.9519981741905212,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,test,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9926836788654327,-0.9949923157691956|-0.9903750419616699,Canonical,,(play_game charlie soccer),0.9508061408996582,0.9508061408996582,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,test,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.992626428604126,-0.994966983795166|-0.9902858734130859,Canonical,,(play_game charlie soccer),0.9510604739189148,0.9510604739189148,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Sentence,sentence_group,train,boy beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.96066282192866,-0.9712662100791931|-0.9519436359405518|-0.9587786197662354,Canonical,-0.06185522675514221,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.7211747169494629,0.9136287569999695|0.6524311304092407|0.7211747169494629,,0.6524311304092407,0,3,3,,,,True,1.0,-0.9786379535992941,boy|beats|heidi,0.9136287569999695
Sentence,sentence_group,train,boy loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9718292752901713,-0.9837828278541565|-0.9522087574005127|-0.9794962406158447,Canonical,-0.03151842951774597,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.8999637365341187,0.9527226090431213|0.9102417230606079|0.8999637365341187,,0.9102417230606079,0,3,3,,,,True,1.0,-0.9862007300059,boy|loses|to|heidi,0.9527226090431213
Sentence,sentence_group,train,charlie beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9604070583979288,-0.9711520671844482|-0.9516112208366394|-0.958457887172699,Canonical,-0.061935603618621826,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.7207905054092407,0.9135076403617859|0.6519445776939392|0.7207905054092407,,0.6519445776939392,0,3,3,,,,True,1.0,-0.9786379535992941,charlie|beats|heidi,0.9135076403617859
Sentence,sentence_group,train,charlie loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9718202749888102,-0.9837708473205566|-0.9522144794464111|-0.9794754981994629,Canonical,-0.03155544400215149,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.8998683094978333,0.9527143239974976|0.9101331830024719|0.8998683094978333,,0.9101331830024719,0,3,3,,,,True,1.0,-0.9862007300059,charlie|loses|to|heidi,0.9527143239974976
Sentence,sentence_group,train,heidi beats sophia,(win charlie)|(win sophia)|(lose heidi),-0.9768794178962708,-0.9626066088676453|-0.9856774210929871|-0.9823542237281799,Canonical,-0.03717401623725891,(win heidi)|(lose sophia)|(and (win heidi) (lose sophia)),0.8842083811759949,0.9419549703598022|0.9008098244667053|0.8842083811759949,,0.9008098244667053,0,3,3,,,,True,1.0,-0.9834784269332886,heidi|beats|sophia,0.9419549703598022
Sentence,sentence_group,train,heidi loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9854571024576823,-0.9884560108184814|-0.9771061539649963|-0.9908091425895691,Canonical,-0.03286224603652954,(win sophia)|(lose heidi)|(and (lose heidi) (win sophia)),0.906919538974762,0.9477695822715759|0.9317939877510071|0.906919538974762,,0.9317939877510071,0,3,3,,,,True,1.0,-0.9908405145009359,heidi|loses|to|sophia,0.9477695822715759
Sentence,sentence_group,train,sophia beats boy,(win charlie)|(win heidi)|(lose sophia),-0.9502727190653483,-0.9312670826911926|-0.9595712423324585|-0.9599798321723938,Canonical,-0.02292749285697937,(win sophia)|(lose charlie)|(and (win sophia) (lose charlie)),0.8696602582931519,0.92948317527771|0.8556923270225525|0.8696602582931519,,0.8556923270225525,0,3,3,,,,True,1.0,-0.9643286069234213,sophia|beats|boy,0.92948317527771
Sentence,sentence_group,train,sophia beats charlie,(win charlie)|(win heidi)|(lose sophia),-0.9498284061749777,-0.9308767914772034|-0.959083080291748|-0.9595253467559814,Canonical,-0.023051857948303223,(win sophia)|(lose charlie)|(and (win sophia) (lose charlie)),0.8689855337142944,0.928915798664093|0.8551589846611023|0.8689855337142944,,0.8551589846611023,0,3,3,,,,True,1.0,-0.9643286069234213,sophia|beats|charlie,0.928915798664093
Sentence,sentence_group,train,sophia loses to boy,(lose charlie)|(win heidi)|(win sophia),-0.9408528606096903,-0.9216952323913574|-0.9509018063545227|-0.9499615430831909,Canonical,-0.024763047695159912,(win charlie)|(lose sophia)|(and (lose sophia) (win charlie)),0.8254370093345642,0.908066987991333|0.7923331260681152|0.8254370093345642,,0.7923331260681152,0,3,3,,,,True,1.0,-0.9568905035654703,sophia|loses|to|boy,0.908066987991333
Sentence,sentence_group,train,sophia loses to charlie,(lose charlie)|(win heidi)|(win sophia),-0.9406787951787313,-0.9214631915092468|-0.9505928158760071|-0.9499803781509399,Canonical,-0.024817168712615967,(win charlie)|(lose sophia)|(and (lose sophia) (win charlie)),0.8253021836280823,0.9077053666114807|0.7925333380699158|0.8253021836280823,,0.7925333380699158,0,3,3,,,,True,1.0,-0.9568905035654703,sophia|loses|to|charlie,0.9077053666114807
Sentence,sentence_group,test,boy beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9495905637741089,-0.9546618461608887|-0.9563698768615723|-0.9377399682998657,Canonical,-0.027447491884231567,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.7936636805534363,0.9110733270645142|0.7311490178108215|0.7936636805534363,,0.7311490178108215,0,3,3,,,-0.027447491884231567,True,1.0,-0.9568905035654703,boy|beats|sophia,0.9110733270645142
Sentence,sentence_group,test,boy loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.8221704562505087,-0.7959650754928589|-0.8996225595474243|-0.7709237337112427,Canonical,-0.04317745566368103,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.7839065790176392,0.7826446890830994|0.871523380279541|0.7839065790176392,,0.871523380279541,0,3,3,,,-0.04317745566368103,True,1.0,-0.9643286069234213,boy|loses|to|sophia,0.7826446890830994
Sentence,sentence_group,test,charlie beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.949276328086853,-0.9543545842170715|-0.9561848044395447|-0.9372895956039429,Canonical,-0.027477920055389404,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.7937944531440735,0.9109005331993103|0.7316442131996155|0.7937944531440735,,0.7316442131996155,0,3,3,,,-0.027477920055389404,True,1.0,-0.9568905035654703,charlie|beats|sophia,0.9109005331993103
Sentence,sentence_group,test,charlie loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.8221539656321207,-0.795985996723175|-0.8992742300033569|-0.7712016701698303,Canonical,-0.043118059635162354,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.7839614152908325,0.7827914953231812|0.8713674545288086|0.7839614152908325,,0.8713674545288086,0,3,3,,,-0.043118059635162354,True,1.0,-0.9643286069234213,charlie|loses|to|sophia,0.7827914953231812
Sentence,sentence_group,test,heidi beats boy,(win charlie)|(win sophia)|(lose heidi),-0.774462083975474,-0.9665257930755615|-0.6182535290718079|-0.7386069297790527,Canonical,-0.08077526092529297,(win heidi)|(lose charlie)|(and (win heidi) (lose charlie)),0.7431368231773376,0.7205004692077637|0.9273236989974976|0.7431368231773376,,0.9273236989974976,0,3,3,,,-0.08077526092529297,True,1.0,-0.9862007300059,heidi|beats|boy,0.7205004692077637
Sentence,sentence_group,test,heidi beats charlie,(win charlie)|(win sophia)|(lose heidi),-0.7723523577054342,-0.9664641618728638|-0.6150696873664856|-0.7355232238769531,Canonical,-0.08132508397102356,(win heidi)|(lose charlie)|(and (win heidi) (lose charlie)),0.7414059638977051,0.7183799147605896|0.9270821809768677|0.7414059638977051,,0.9270821809768677,0,3,3,,,-0.08132508397102356,True,1.0,-0.9862007300059,heidi|beats|charlie,0.7183799147605896
Sentence,sentence_group,test,heidi loses to boy,(lose charlie)|(win heidi)|(win sophia),-0.9320716063181559,-0.9502547383308411|-0.9811165928840637|-0.864843487739563,Canonical,-0.11322218179702759,(win charlie)|(lose heidi)|(and (lose heidi) (win charlie)),0.5433052182197571,0.8781258463859558|0.4349289536476135|0.5433052182197571,,0.4349289536476135,0,3,3,,,-0.11322218179702759,True,1.0,-0.9786379535992941,heidi|loses|to|boy,0.8781258463859558
