group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9989951550960541,-0.9993374943733215|-0.9986528158187866,Canonical,,(play_game charlie soccer),0.9464114308357239,0.9464114308357239,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9989149272441864,-0.9990671873092651|-0.9987626671791077,Canonical,,(play_game charlie soccer),0.9507887363433838,0.9507887363433838,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9964958131313324,-0.9961387515068054|-0.9968528747558594,Canonical,,(play_game charlie soccer),0.9435374140739441,0.9435374140739441,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.987253874540329,-0.9869593977928162|-0.9875483512878418,Canonical,,(play_game charlie soccer),0.9375922679901123,0.9375922679901123,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9988299906253815,-0.9989897608757019|-0.998670220375061,Canonical,,(play_game charlie soccer),0.9478484988212585,0.9478484988212585,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9990559816360474,-0.9993919134140015|-0.9987200498580933,Canonical,,(play_game charlie soccer),0.9486280679702759,0.9486280679702759,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,test,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9950996935367584,-0.9963820576667786|-0.9938173294067383,Canonical,,(play_game charlie soccer),0.9364674687385559,0.9364674687385559,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,test,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9951309561729431,-0.9933009147644043|-0.9969609975814819,Canonical,,(play_game charlie soccer),0.9506450295448303,0.9506450295448303,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Sentence,sentence_group,train,boy beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.969074030717214,-0.9683908224105835|-0.9818792939186096|-0.9569519758224487,Canonical,-0.059820741415023804,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.7282721996307373,0.9299139976501465|0.6462718844413757|0.7282721996307373,,0.6462718844413757,0,3,3,,,,True,1.0,-0.9786379535992941,boy|beats|heidi,0.9299139976501465
Sentence,sentence_group,train,boy loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.974877138932546,-0.9823829531669617|-0.9674496054649353|-0.974798858165741,Canonical,-0.034520864486694336,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.8934558629989624,0.9499912858009338|0.9059621691703796|0.8934558629989624,,0.9059621691703796,0,3,3,,,,True,1.0,-0.9862007300059,boy|loses|to|heidi,0.9499912858009338
