group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9989951550960541,-0.9993374943733215|-0.9986528158187866,Canonical,,(play_game charlie soccer),0.9464114308357239,0.9464114308357239,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,boy plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9289913972218832,-0.9992179274559021|-0.997649073600769|-0.7901071906089783,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8076297640800476,0.9774993062019348|0.736085832118988|0.8076297640800476,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|football|badly,
Word,word_group,train,boy plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.5132630678514639,0.027227278798818588|-0.6556445360183716|-0.9113719463348389,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.560697078704834,0.6970071792602539|0.7098684310913086|0.560697078704834,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|football|well,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9989149272441864,-0.9990671873092651|-0.9987626671791077,Canonical,,(play_game charlie soccer),0.9507887363433838,0.9507887363433838,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,charlie plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9343785643577576,-0.9990648627281189|-0.9978825449943542|-0.8061882853507996,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8212035298347473,0.9808098077774048|0.7547422051429749|0.8212035298347473,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|soccer|badly,
Word,word_group,train,charlie plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.4215056672692299,0.12139496952295303|-0.48540976643562317|-0.9005022048950195,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.4426364600658417,0.5348544120788574|0.7152765989303589|0.4426364600658417,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|soccer|well,
Word,word_group,train,football is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.8980701168378195,-0.9721447229385376|-0.9375993013381958|-0.7844663262367249,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7785990834236145,0.9407253861427307|0.720885157585144|0.7785990834236145,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|boy,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9964958131313324,-0.9961387515068054|-0.9968528747558594,Canonical,,(play_game charlie soccer),0.9435374140739441,0.9435374140739441,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,football is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.4681573137640953,0.05917983502149582|-0.5653966069221497|-0.8982551693916321,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5152583122253418,0.6340578198432922|0.7133616805076599|0.5152583122253418,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|boy,
Word,word_group,train,soccer is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.8669212857882181,-0.9351115226745605|-0.8905001282691956|-0.7751522064208984,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7610119581222534,0.914828360080719|0.7173417806625366|0.7610119581222534,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|charlie,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.987253874540329,-0.9869593977928162|-0.9875483512878418,Canonical,,(play_game charlie soccer),0.9375922679901123,0.9375922679901123,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,train,soccer is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.36142711838086444,0.16712301969528198|-0.36917248368263245|-0.8822318911552429,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.3828524053096771,0.45310381054878235|0.7235672473907471|0.3828524053096771,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9988299906253815,-0.9989897608757019|-0.998670220375061,Canonical,,(play_game charlie soccer),0.9478484988212585,0.9478484988212585,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9328471024831136,-0.9991632699966431|-0.9980049133300781|-0.8013731241226196,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8199766874313354,0.9822003245353699|0.7530815601348877|0.8199766874313354,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,test,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.9032323956489563,-0.8263510465621948|-0.9792028069496155|-0.9041433334350586,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.7169960141181946,0.9282439351081848|0.7184948921203613|0.7169960141181946,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
