group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9970016181468964,-0.9958027601242065|-0.9982004761695862,Canonical,,(play_game charlie soccer),0.9590719938278198,0.9590719938278198,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9314286708831787,-0.9935704469680786|-0.9889153838157654|-0.8118001818656921,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8172103762626648,0.9850205779075623|0.7527264356613159|0.8172103762626648,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,train,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.7552278836568197,-0.5663539171218872|-0.9386963248252869|-0.7606334090232849,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6232857704162598,0.8851909637451172|0.6359521150588989|0.6232857704162598,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.997106283903122,-0.9959728717803955|-0.9982396960258484,Canonical,,(play_game charlie soccer),0.959165096282959,0.959165096282959,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,charlie plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9311026930809021,-0.9937026500701904|-0.9891310334205627|-0.8104743957519531,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8167321681976318,0.9851172566413879|0.7519735097885132|0.8167321681976318,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|football|badly,
Word,word_group,train,charlie plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.7533778746922811,-0.5755130052566528|-0.9403829574584961|-0.7442376613616943,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6147160530090332,0.8833481669425964|0.6256625652313232|0.6147160530090332,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|football|well,
Word,word_group,train,football is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9295951922734579,-0.9936637878417969|-0.9876577258110046|-0.807464063167572,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8140170574188232,0.9829581379890442|0.7489195466041565|0.8140170574188232,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|charlie,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9947578012943268,-0.9924967885017395|-0.9970188140869141,Canonical,,(play_game charlie soccer),0.961658239364624,0.961658239364624,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,football is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.7634781201680502,-0.5772519707679749|-0.9289542436599731|-0.7842281460762024,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6347519755363464,0.8849851489067078|0.6511399745941162|0.6347519755363464,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|charlie,
Word,word_group,train,soccer is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9298280874888102,-0.993610680103302|-0.9877005219459534|-0.8081730604171753,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8146038055419922,0.9830220937728882|0.7497209906578064|0.8146038055419922,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|boy,
