group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9763338267803192,-0.958286702632904|-0.9943809509277344,Canonical,,(play_game charlie soccer),0.9518924951553345,0.9518924951553345,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9771197438240051,-0.9599813222885132|-0.9942581653594971,Canonical,,(play_game charlie soccer),0.951970636844635,0.951970636844635,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.993742436170578,-0.9887115359306335|-0.9987733364105225,Canonical,,(play_game charlie soccer),0.9439030885696411,0.9439030885696411,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9938361346721649,-0.9888766407966614|-0.9987956285476685,Canonical,,(play_game charlie soccer),0.9439793229103088,0.9439793229103088,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,test,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9768481254577637,-0.9593790769577026|-0.9943171739578247,Canonical,,(play_game charlie soccer),0.9520555138587952,0.9520555138587952,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,test,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9766145050525665,-0.9589065909385681|-0.9943224191665649,Canonical,,(play_game charlie soccer),0.951808750629425,0.951808750629425,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,test,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9938417077064514,-0.9888820052146912|-0.9988014101982117,Canonical,,(play_game charlie soccer),0.9440885186195374,0.9440885186195374,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,test,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9937355816364288,-0.9887036085128784|-0.9987675547599792,Canonical,,(play_game charlie soccer),0.9437925815582275,0.9437925815582275,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Sentence,sentence_group,train,boy beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9514382481575012,-0.9879670739173889|-0.9298166036605835|-0.9365310668945312,Canonical,-0.012944042682647705,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.825656533241272,0.9141297936439514|0.7630713582038879|0.825656533241272,,0.7630713582038879,0,3,3,,,,True,1.0,-0.9568905035654703,boy|beats|sophia,0.9141297936439514
Sentence,sentence_group,train,boy loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.8823844194412231,-0.9119718074798584|-0.8329072594642639|-0.9022741913795471,Canonical,-0.02433738112449646,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.8343875408172607,0.8691948652267456|0.8482549786567688|0.8343875408172607,,0.8482549786567688,0,3,3,,,,True,1.0,-0.9643286069234213,boy|loses|to|sophia,0.8691948652267456
Sentence,sentence_group,train,charlie beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9512583216031393,-0.9879299998283386|-0.9295778870582581|-0.936267077922821,Canonical,-0.012935340404510498,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.8255231380462646,0.9139896631240845|0.7629272937774658|0.8255231380462646,,0.7629272937774658,0,3,3,,,,True,1.0,-0.9568905035654703,charlie|beats|sophia,0.9139896631240845
