group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9935580193996429,-0.9916792511940002|-0.9954367876052856,Canonical,,(play_game charlie soccer),0.9500287175178528,0.9500287175178528,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,boy plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.92087189356486,-0.9987961649894714|-0.9921665191650391|-0.7716529965400696,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8148399591445923,0.9862937927246094|0.7482748031616211|0.8148399591445923,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|football|badly,
Word,word_group,train,boy plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8628252744674683,-0.9835063815116882|-0.9662767052650452|-0.6386927366256714,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6230335831642151,0.9509252905845642|0.6128578186035156|0.6230335831642151,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|football|well,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9937154352664948,-0.9919049739837646|-0.9955258965492249,Canonical,,(play_game charlie soccer),0.9502428770065308,0.9502428770065308,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,charlie plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9213640689849854,-0.9988013505935669|-0.9922670722007751|-0.773023784160614,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8152997493743896,0.9863773584365845|0.748891294002533|0.8152997493743896,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|soccer|badly,
Word,word_group,train,charlie plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8630720575650533,-0.9834966659545898|-0.966431736946106|-0.6392877697944641,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6233671307563782,0.9510089159011841|0.6131801009178162|0.6233671307563782,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|soccer|well,
Word,word_group,train,football is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9226668079694113,-0.9982208013534546|-0.9906443357467651|-0.7791352868080139,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8147211074829102,0.9854607582092285|0.748637855052948|0.8147211074829102,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|boy,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9902527630329132,-0.9909818172454834|-0.989523708820343,Canonical,,(play_game charlie soccer),0.943698525428772,0.943698525428772,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,football is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.872764507929484,-0.9823863506317139|-0.9541808366775513|-0.681726336479187,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6286376714706421,0.9348123073577881|0.6217470765113831|0.6286376714706421,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|boy,
Word,word_group,train,soccer is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9231099486351013,-0.9982199668884277|-0.9906417727470398|-0.7804681062698364,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8150726556777954,0.9854889512062073|0.7491236329078674|0.8150726556777954,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|charlie,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9902766942977905,-0.9909660816192627|-0.9895873069763184,Canonical,,(play_game charlie soccer),0.9438026547431946,0.9438026547431946,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,train,soccer is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8732568025588989,-0.9823972582817078|-0.9544088840484619|-0.6829642653465271,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6293388605117798,0.9350239038467407|0.6224668622016907|0.6293388605117798,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9937077164649963,-0.9918959736824036|-0.9955194592475891,Canonical,,(play_game charlie soccer),0.9501073956489563,0.9501073956489563,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.921085794766744,-0.9988009929656982|-0.9922674298286438|-0.7721889615058899,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8150448203086853,0.9863576292991638|0.7485335469245911|0.8150448203086853,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,test,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8628268043200175,-0.9835037589073181|-0.9664378762245178|-0.6385387778282166,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6230713129043579,0.9510176181793213|0.6128538846969604|0.6230713129043579,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
Word,word_group,test,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9935641288757324,-0.9916850924491882|-0.9954431653022766,Canonical,,(play_game charlie soccer),0.9501661658287048,0.9501661658287048,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,test,charlie plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9211506446202596,-0.9987965226173401|-0.9921659231185913|-0.7724894881248474,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8150950074195862,0.9863132238388062|0.748632550239563|0.8150950074195862,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|football|badly,
Word,word_group,test,charlie plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8630796472231547,-0.983497679233551|-0.9662697315216064|-0.6394715309143066,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6233409643173218,0.95091712474823|0.6131973266601562|0.6233409643173218,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|football|well,
Word,word_group,test,football is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9230436086654663,-0.9982194304466248|-0.9906007051467896|-0.7803106904029846,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8150227069854736,0.9854750633239746|0.7490661144256592|0.8150227069854736,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|charlie,
Word,word_group,test,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.990236222743988,-0.990941047668457|-0.989531397819519,Canonical,,(play_game charlie soccer),0.9438763856887817,0.9438763856887817,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,test,football is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.873242457707723,-0.9824432134628296|-0.9543541073799133|-0.682930052280426,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.629305899143219,0.9349864721298218|0.6224358677864075|0.629305899143219,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|charlie,
Word,word_group,test,soccer is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9227333863576254,-0.9982213377952576|-0.990685224533081|-0.7792935967445374,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8147710561752319,0.9854745864868164|0.7486956715583801|0.8147710561752319,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|boy,
