group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.99434894323349,-0.9922547340393066|-0.9964431524276733,Canonical,,(play_game charlie soccer),0.9628495573997498,0.9628495573997498,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,boy plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.8981832464536031,-0.9393987655639648|-0.9405980706214905|-0.814552903175354,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7978494167327881,0.9580769538879395|0.7494210600852966|0.7978494167327881,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|football|badly,
Word,word_group,train,boy plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.6774609386920929,-0.43797430396080017|-0.9295113682746887|-0.6648971438407898,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5921029448509216,0.9021120071411133|0.6089474558830261|0.5921029448509216,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|football|well,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9947451949119568,-0.9928669333457947|-0.9966234564781189,Canonical,,(play_game charlie soccer),0.9621608853340149,0.9621608853340149,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,charlie plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.8993430733680725,-0.9404863119125366|-0.9434301853179932|-0.8141127228736877,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7983940839767456,0.9594953060150146|0.7489140629768372|0.7983940839767456,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|soccer|badly,
Word,word_group,train,charlie plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.6852298080921173,-0.4689573347568512|-0.9332784414291382|-0.6534536480903625,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.589307427406311,0.9050953388214111|0.6036663055419922|0.589307427406311,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|soccer|well,
Word,word_group,train,football is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9289337396621704,-0.9869325757026672|-0.980667769908905|-0.819200873374939,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8160319328308105,0.9786107540130615|0.7555484175682068|0.8160319328308105,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|boy,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.98780757188797,-0.9806032776832581|-0.9950118660926819,Canonical,,(play_game charlie soccer),0.9544401168823242,0.9544401168823242,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,football is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8697607119878134,-0.8611742258071899|-0.9695109128952026|-0.7785969972610474,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6645200252532959,0.9377055168151855|0.6615358591079712|0.6645200252532959,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|boy,
Word,word_group,train,soccer is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9286189079284668,-0.9875785708427429|-0.9819051623344421|-0.8163729906082153,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8144446015357971,0.9788651466369629|0.7527943253517151|0.8144446015357971,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|charlie,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9887069463729858,-0.982160747051239|-0.9952531456947327,Canonical,,(play_game charlie soccer),0.9536789059638977,0.9536789059638977,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,train,soccer is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.870014508565267,-0.8669880628585815|-0.9713850617408752|-0.771670401096344,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6618594527244568,0.938315749168396|0.6579055786132812|0.6618594527244568,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9946078956127167,-0.9926874041557312|-0.9965283870697021,Canonical,,(play_game charlie soccer),0.9622291326522827,0.9622291326522827,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.8990675409634908,-0.9397541284561157|-0.943439781665802|-0.8140087127685547,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7984775304794312,0.959450900554657|0.7490405440330505|0.7984775304794312,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,test,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.6797371904055277,-0.45029181241989136|-0.9325065612792969|-0.656413197517395,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5895128846168518,0.9039308428764343|0.6047981977462769|0.5895128846168518,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
Word,word_group,test,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9945012331008911,-0.9924572110176086|-0.9965452551841736,Canonical,,(play_game charlie soccer),0.9627792239189148,0.9627792239189148,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,test,charlie plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.8984561165173849,-0.940126359462738|-0.9405783414840698|-0.8146636486053467,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7977615594863892,0.9581144452095032|0.7492936849594116|0.7977615594863892,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|football|badly,
Word,word_group,test,charlie plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.6831462581952413,-0.45705682039260864|-0.9303052425384521|-0.6620767116546631,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5919615626335144,0.9033011794090271|0.6078609824180603|0.5919615626335144,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|football|well,
Word,word_group,test,football is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9293082356452942,-0.9872038960456848|-0.9811108708381653|-0.8196099400520325,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8159317374229431,0.9786762595176697|0.7552093863487244|0.8159317374229431,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|charlie,
Word,word_group,test,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9881181418895721,-0.9811089038848877|-0.9951273798942566,Canonical,,(play_game charlie soccer),0.9542585611343384,0.9542585611343384,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
