group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9920392334461212,-0.9905565977096558|-0.9935218691825867,Canonical,,(play_game charlie soccer),0.9578462839126587,0.9578462839126587,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9920463562011719,-0.990414559841156|-0.9936781525611877,Canonical,,(play_game charlie soccer),0.9587500095367432,0.9587500095367432,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9682804048061371,-0.9416508078575134|-0.9949100017547607,Canonical,,(play_game charlie soccer),0.9581851959228516,0.9581851959228516,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9684638381004333,-0.94207364320755|-0.9948540329933167,Canonical,,(play_game charlie soccer),0.9577583074569702,0.9577583074569702,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,test,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9920596480369568,-0.990447998046875|-0.9936712980270386,Canonical,,(play_game charlie soccer),0.9586493372917175,0.9586493372917175,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,test,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9920259714126587,-0.9905229210853577|-0.9935290217399597,Canonical,,(play_game charlie soccer),0.9579474925994873,0.9579474925994873,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,test,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9687364995479584,-0.9425528645515442|-0.9949201345443726,Canonical,,(play_game charlie soccer),0.9581894278526306,0.9581894278526306,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,test,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9680035412311554,-0.9411633014678955|-0.9948437809944153,Canonical,,(play_game charlie soccer),0.957754373550415,0.957754373550415,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Sentence,sentence_group,train,boy beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9408137996991476,-0.9527178406715393|-0.9497412443161011|-0.9199823141098022,Canonical,-0.022810757160186768,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.8265734314918518,0.9067682027816772|0.7920001745223999|0.8265734314918518,,0.7920001745223999,0,3,3,,,,True,1.0,-0.9568905035654703,boy|beats|sophia,0.9067682027816772
Sentence,sentence_group,train,boy loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9292610088984171,-0.9494382739067078|-0.8761430978775024|-0.9622016549110413,Canonical,-0.017783671617507935,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.8724868893623352,0.9236677289009094|0.8568733930587769|0.8724868893623352,,0.8568733930587769,0,3,3,,,,True,1.0,-0.9643286069234213,boy|loses|to|sophia,0.9236677289009094
