group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9957755208015442,-0.9962761998176575|-0.9952748417854309,Canonical,,(play_game charlie soccer),0.9390406608581543,0.9390406608581543,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.8574002385139465,-0.9618863463401794|-0.7996621131896973|-0.8106522560119629,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7491278052330017,0.8978629112243652|0.7484717965126038|0.7491278052330017,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,train,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8253557284673055,-0.7089986801147461|-0.9410702586174011|-0.8259982466697693,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6025766134262085,0.8091873526573181|0.6097280979156494|0.6025766134262085,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9963099360466003,-0.9967651963233948|-0.9958546757698059,Canonical,,(play_game charlie soccer),0.9362441301345825,0.9362441301345825,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,charlie plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.8739158113797506,-0.9679158329963684|-0.8495576977729797|-0.8042739033699036,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7668357491493225,0.9177853465080261|0.7494590282440186|0.7668357491493225,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|football|badly,
Word,word_group,train,charlie plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8379291693369547,-0.7492756843566895|-0.9520843625068665|-0.8124274611473083,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6024549007415771,0.816909909248352|0.6044414639472961|0.6024549007415771,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|football|well,
Word,word_group,train,football is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.8923423687616984,-0.9843193292617798|-0.9463542103767395|-0.7463535666465759,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7773209810256958,0.950260579586029|0.7172713875770569|0.7773209810256958,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|charlie,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9917527437210083,-0.9902773499488831|-0.9932281374931335,Canonical,,(play_game charlie soccer),0.9319961071014404,0.9319961071014404,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,football is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.5371637990077337,0.012999817728996277|-0.7406606674194336|-0.8838305473327637,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5444263219833374,0.6916179656982422|0.6534729599952698|0.5444263219833374,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|charlie,
Word,word_group,train,soccer is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.893306036790212,-0.9834936261177063|-0.9410977959632874|-0.7553266882896423,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7761219143867493,0.9477277994155884|0.7181175947189331|0.7761219143867493,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|boy,
