group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9932650029659271,-0.9924894571304321|-0.9940405488014221,Canonical,,(play_game charlie soccer),0.9529473185539246,0.9529473185539246,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9958588182926178,-0.994184136390686|-0.9975335001945496,Canonical,,(play_game charlie soccer),0.9806452393531799,0.9806452393531799,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9972833693027496,-0.996951699256897|-0.9976150393486023,Canonical,,(play_game charlie soccer),0.9741815328598022,0.9741815328598022,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.996373176574707,-0.9968789219856262|-0.9958674311637878,Canonical,,(play_game charlie soccer),0.9425386190414429,0.9425386190414429,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,test,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9960834681987762,-0.9946681261062622|-0.9974988102912903,Canonical,,(play_game charlie soccer),0.9787784218788147,0.9787784218788147,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,test,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.992827832698822,-0.9916256666183472|-0.9940299987792969,Canonical,,(play_game charlie soccer),0.9574105739593506,0.9574105739593506,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,test,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9970618784427643,-0.9969035387039185|-0.9972202181816101,Canonical,,(play_game charlie soccer),0.9680403470993042,0.9680403470993042,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,test,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9970506429672241,-0.9973588585853577|-0.9967424273490906,Canonical,,(play_game charlie soccer),0.958869457244873,0.958869457244873,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Sentence,sentence_group,train,boy beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9575178424517313,-0.9741863012313843|-0.9559457898139954|-0.9424214363098145,Canonical,-0.021239280700683594,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.8474547266960144,0.9318681359291077|0.8055198788642883|0.8474547266960144,,0.8055198788642883,0,3,3,,,,True,1.0,-0.9568905035654703,boy|beats|sophia,0.9318681359291077
Sentence,sentence_group,train,boy loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9763981501261393,-0.990271270275116|-0.9525855183601379|-0.9863376617431641,Canonical,-0.019953012466430664,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.8945769667625427,0.9607109427452087|0.868349015712738|0.8945769667625427,,0.868349015712738,0,3,3,,,,True,1.0,-0.9643286069234213,boy|loses|to|sophia,0.9607109427452087
Sentence,sentence_group,train,charlie beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9426610271135966,-0.9536670446395874|-0.9471150636672974|-0.927200973033905,Canonical,-0.023396670818328857,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.8264020681381226,0.9154649376869202|0.7841325402259827|0.8264020681381226,,0.7841325402259827,0,3,3,,,,True,1.0,-0.9568905035654703,charlie|beats|sophia,0.9154649376869202
Sentence,sentence_group,train,charlie loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.982616643110911,-0.9913579225540161|-0.9650764465332031|-0.9914155602455139,Canonical,-0.05111697316169739,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.7599572539329529,0.9637964963912964|0.6583519577980042|0.7599572539329529,,0.6583519577980042,0,3,3,,,,True,1.0,-0.9643286069234213,charlie|loses|to|sophia,0.9637964963912964
Sentence,sentence_group,train,heidi beats boy,(win charlie)|(win sophia)|(lose heidi),-0.9684964617093405,-0.9753279089927673|-0.9592649936676025|-0.9708964824676514,Canonical,-0.02934381365776062,(win heidi)|(lose charlie)|(and (win heidi) (lose charlie)),0.9097601175308228,0.9459659457206726|0.9322419166564941|0.9097601175308228,,0.9322419166564941,0,3,3,,,,True,1.0,-0.9862007300059,heidi|beats|boy,0.9459659457206726
Sentence,sentence_group,train,heidi beats charlie,(win charlie)|(win sophia)|(lose heidi),-0.9765678246816,-0.975840151309967|-0.9750171899795532|-0.9788461327552795,Canonical,-0.026246249675750732,(win heidi)|(lose charlie)|(and (win heidi) (lose charlie)),0.9206974506378174,0.9585384130477905|0.9353489875793457|0.9206974506378174,,0.9353489875793457,0,3,3,,,,True,1.0,-0.9862007300059,heidi|beats|charlie,0.9585384130477905
Sentence,sentence_group,train,heidi loses to boy,(lose charlie)|(win heidi)|(win sophia),-0.9651927947998047,-0.9638380408287048|-0.9895057082176208|-0.9422346353530884,Canonical,-0.06532254815101624,(win charlie)|(lose heidi)|(and (lose heidi) (win charlie)),0.7264562249183655,0.923406720161438|0.6601508259773254|0.7264562249183655,,0.6601508259773254,0,3,3,,,,True,1.0,-0.9786379535992941,heidi|loses|to|boy,0.923406720161438
Sentence,sentence_group,train,heidi loses to charlie,(lose charlie)|(win heidi)|(win sophia),-0.9590824842453003,-0.9575068354606628|-0.9890601634979248|-0.9306804537773132,Canonical,-0.0731249749660492,(win charlie)|(lose heidi)|(and (lose heidi) (win charlie)),0.694031298160553,0.9165538549423218|0.6177586913108826|0.694031298160553,,0.6177586913108826,0,3,3,,,,True,1.0,-0.9786379535992941,heidi|loses|to|charlie,0.9165538549423218
Sentence,sentence_group,train,sophia beats heidi,(win charlie)|(win heidi)|(lose sophia),-0.9903366963068644,-0.9853135347366333|-0.9936845898628235|-0.9920119643211365,Canonical,-0.028578072786331177,(win sophia)|(lose heidi)|(and (win sophia) (lose heidi)),0.92302006483078,0.9552974104881287|0.9478988647460938|0.92302006483078,,0.9478988647460938,0,3,3,,,,True,1.0,-0.9908405145009359,sophia|beats|heidi,0.9552974104881287
Sentence,sentence_group,train,sophia loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9822179079055786,-0.9880903363227844|-0.9669547080993652|-0.9916086792945862,Canonical,-0.032046616077423096,(win heidi)|(lose sophia)|(and (lose sophia) (win heidi)),0.9053491950035095,0.9546909332275391|0.9201006889343262|0.9053491950035095,,0.9201006889343262,0,3,3,,,,True,1.0,-0.9834784269332886,sophia|loses|to|heidi,0.9546909332275391
Sentence,sentence_group,test,boy beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9724173744519552,-0.9926864504814148|-0.9468417167663574|-0.9777239561080933,Canonical,-0.05949410796165466,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.7518512010574341,0.9172870516777039|0.7054035663604736|0.7518512010574341,,0.7054035663604736,0,3,3,,,-0.05949410796165466,True,1.0,-0.9786379535992941,boy|beats|heidi,0.9172870516777039
Sentence,sentence_group,test,boy loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9811473290125529,-0.9860260486602783|-0.9776399731636047|-0.9797759652137756,Canonical,-0.02415063977241516,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.9272809028625488,0.9623459577560425|0.9405171275138855|0.9272809028625488,,0.9405171275138855,0,3,3,,,-0.02415063977241516,True,1.0,-0.9862007300059,boy|loses|to|heidi,0.9623459577560425
Sentence,sentence_group,test,charlie beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9675360321998596,-0.9927528500556946|-0.9356229901313782|-0.9742322564125061,Canonical,-0.0671072006225586,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.7218772768974304,0.9114320874214172|0.6665368676185608|0.7218772768974304,,0.6665368676185608,0,3,3,,,-0.0671072006225586,True,1.0,-0.9786379535992941,charlie|beats|heidi,0.9114320874214172
Sentence,sentence_group,test,charlie loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9794080456097921,-0.983712375164032|-0.9783604145050049|-0.9761513471603394,Canonical,-0.023773938417434692,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.9284973740577698,0.9611515998840332|0.9433910250663757|0.9284973740577698,,0.9433910250663757,0,3,3,,,-0.023773938417434692,True,1.0,-0.9862007300059,charlie|loses|to|heidi,0.9611515998840332
Sentence,sentence_group,test,heidi beats sophia,(win charlie)|(win sophia)|(lose heidi),-0.9797051151593527,-0.9634705185890198|-0.9896936416625977|-0.9859511852264404,Canonical,-0.03508073091506958,(win heidi)|(lose sophia)|(and (win heidi) (lose sophia)),0.8940978646278381,0.9474141001701355|0.9109430909156799|0.8940978646278381,,0.9109430909156799,0,3,3,,,-0.03508073091506958,True,1.0,-0.9834784269332886,heidi|beats|sophia,0.9474141001701355
Sentence,sentence_group,test,heidi loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.99204021692276,-0.9938327074050903|-0.9876324534416199|-0.9946554899215698,Canonical,-0.03068491816520691,(win sophia)|(lose heidi)|(and (lose heidi) (win sophia)),0.9195536375045776,0.9576472640037537|0.9428298473358154|0.9195536375045776,,0.9428298473358154,0,3,3,,,-0.03068491816520691,True,1.0,-0.9908405145009359,heidi|loses|to|sophia,0.9576472640037537
Sentence,sentence_group,test,sophia beats boy,(win charlie)|(win heidi)|(lose sophia),-0.9746991793314616,-0.9567675590515137|-0.9807747006416321|-0.986555278301239,Canonical,-0.017668813467025757,(win sophia)|(lose charlie)|(and (win sophia) (lose charlie)),0.9024824500083923,0.9538037776947021|0.886498749256134|0.9024824500083923,,0.886498749256134,0,3,3,,,-0.017668813467025757,True,1.0,-0.9643286069234213,sophia|beats|boy,0.9538037776947021
Sentence,sentence_group,test,sophia beats charlie,(win charlie)|(win heidi)|(lose sophia),-0.983976145585378,-0.9657976627349854|-0.9938759803771973|-0.9922547936439514,Canonical,-0.09665358066558838,(win sophia)|(lose charlie)|(and (win sophia) (lose charlie)),0.569635808467865,0.970159113407135|0.36241966485977173|0.569635808467865,,0.36241966485977173,0,3,3,,,-0.09665358066558838,True,1.0,-0.9643286069234213,sophia|beats|charlie,0.970159113407135
Sentence,sentence_group,test,sophia loses to boy,(lose charlie)|(win heidi)|(win sophia),-0.9704228639602661,-0.9600223898887634|-0.9879109263420105|-0.9633352756500244,Canonical,-0.020022690296173096,(win charlie)|(lose sophia)|(and (lose sophia) (win charlie)),0.8488306999206543,0.9438625574111938|0.7938442230224609|0.8488306999206543,,0.7938442230224609,0,3,3,,,-0.020022690296173096,True,1.0,-0.9568905035654703,sophia|loses|to|boy,0.9438625574111938
Sentence,sentence_group,test,sophia loses to charlie,(lose charlie)|(win heidi)|(win sophia),-0.9688037633895874,-0.9578022360801697|-0.9880700707435608|-0.9605389833450317,Canonical,-0.021297335624694824,(win charlie)|(lose sophia)|(and (lose sophia) (win charlie)),0.8340436816215515,0.9420467615127563|0.7686352729797363|0.8340436816215515,,0.7686352729797363,0,3,3,,,-0.021297335624694824,True,1.0,-0.9568905035654703,sophia|loses|to|charlie,0.9420467615127563
