group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9939706921577454,-0.9921153783798218|-0.995826005935669,Canonical,,(play_game charlie soccer),0.9486572742462158,0.9486572742462158,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9241878390312195,-0.9829837083816528|-0.9717224836349487|-0.8178573250770569,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8022359609603882,0.9675283432006836|0.7400116920471191|0.8022359609603882,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,train,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.587276212250193,0.020638788118958473|-0.8707212209701538|-0.9117462038993835,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5935580730438232,0.7448012828826904|0.6664392352104187|0.5935580730438232,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9887905716896057,-0.9853869676589966|-0.9921941757202148,Canonical,,(play_game charlie soccer),0.9234551191329956,0.9234551191329956,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,charlie plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9191171725591024,-0.9793415665626526|-0.9613831639289856|-0.816626787185669,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.79576176404953,0.9604455232620239|0.7355325818061829|0.79576176404953,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|football|badly,
Word,word_group,train,charlie plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.69975945353508,-0.2767023742198944|-0.9230070114135742|-0.8995689749717712,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6073427200317383,0.7735063433647156|0.6359038949012756|0.6073427200317383,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|football|well,
Word,word_group,train,football is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.8987804849942526,-0.9854664206504822|-0.989028811454773|-0.7218462228775024,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7671962976455688,0.9474911093711853|0.6832823157310486|0.7671962976455688,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|charlie,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9924451410770416,-0.991168737411499|-0.9937215447425842,Canonical,,(play_game charlie soccer),0.9617612361907959,0.9617612361907959,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,football is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.7355542679627737,-0.37284550070762634|-0.927388072013855|-0.9064292311668396,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6456549167633057,0.8196006417274475|0.6713219285011292|0.6456549167633057,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|charlie,
Word,word_group,train,soccer is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9036509792009989,-0.982801079750061|-0.9873120784759521|-0.7408397793769836,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7744318842887878,0.9512550830841064|0.6941605806350708|0.7744318842887878,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|boy,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9910358190536499,-0.988863468170166|-0.9932081699371338,Canonical,,(play_game charlie soccer),0.9414408206939697,0.9414408206939697,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,train,soccer is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.6171309426426888,-0.041080258786678314|-0.8975456357002258|-0.9127669334411621,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6296799778938293,0.7924536466598511|0.6767581105232239|0.6296799778938293,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|boy,
Word,word_group,test,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9874154627323151,-0.9835786819458008|-0.9912522435188293,Canonical,,(play_game charlie soccer),0.9229418039321899,0.9229418039321899,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,test,boy plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9161893129348755,-0.9769465923309326|-0.9566398859024048|-0.8149814605712891,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7951334714889526,0.9598414897918701|0.7368488907814026|0.7951334714889526,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|football|badly,
Word,word_group,test,boy plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.641842727859815,-0.10241909325122833|-0.9116731882095337|-0.9114359021186829,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6309033632278442,0.7965537905693054|0.672118067741394|0.6309033632278442,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|football|well,
Word,word_group,test,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9938497841358185,-0.9918320775032043|-0.9958674907684326,Canonical,,(play_game charlie soccer),0.9446149468421936,0.9446149468421936,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,test,charlie plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9253611167271932,-0.9840328693389893|-0.9728328585624695|-0.8192176222801208,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8016228079795837,0.9666712880134583|0.7386161684989929|0.8016228079795837,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|soccer|badly,
Word,word_group,test,charlie plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.5922243368501464,0.012459822930395603|-0.8799766898155212|-0.9091561436653137,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5889887809753418,0.7409304976463318|0.6515693664550781|0.5889887809753418,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|soccer|well,
Word,word_group,test,football is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9002687136332194,-0.9853982329368591|-0.9888761639595032|-0.7265317440032959,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7692071795463562,0.948556125164032|0.6861726641654968|0.7692071795463562,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|boy,
Word,word_group,test,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9919131100177765,-0.9900647401809692|-0.9937614798545837,Canonical,,(play_game charlie soccer),0.9438449740409851,0.9438449740409851,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
