group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9938309192657471,-0.9940454363822937|-0.9936164021492004,Canonical,,(play_game charlie soccer),0.9522567987442017,0.9522567987442017,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9934361279010773,-0.9931468367576599|-0.9937254190444946,Canonical,,(play_game charlie soccer),0.9535807967185974,0.9535807967185974,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9946631789207458,-0.9948716759681702|-0.9944546818733215,Canonical,,(play_game charlie soccer),0.9760202765464783,0.9760202765464783,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.994386225938797,-0.9941747784614563|-0.9945976734161377,Canonical,,(play_game charlie soccer),0.9750706553459167,0.9750706553459167,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.993200033903122,-0.992920994758606|-0.9934790730476379,Canonical,,(play_game charlie soccer),0.9523038268089294,0.9523038268089294,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9939455389976501,-0.9940299391746521|-0.9938611388206482,Canonical,,(play_game charlie soccer),0.9536772966384888,0.9536772966384888,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,test,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9947152435779572,-0.9948663711547852|-0.9945641160011292,Canonical,,(play_game charlie soccer),0.9760222434997559,0.9760222434997559,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,test,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9936077892780304,-0.9931368231773376|-0.9940787553787231,Canonical,,(play_game charlie soccer),0.975553572177887,0.975553572177887,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Sentence,sentence_group,train,boy beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9510764877001444,-0.9682475924491882|-0.9301859736442566|-0.9547958970069885,Canonical,-0.05134063959121704,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.7656183838844299,0.9075724482536316|0.7263455986976624|0.7656183838844299,,0.7263455986976624,0,3,3,,,,True,1.0,-0.9786379535992941,boy|beats|heidi,0.9075724482536316
Sentence,sentence_group,train,boy loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9863958557446798,-0.992373526096344|-0.9714826941490173|-0.995331346988678,Canonical,-0.025929123163223267,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.9207014441490173,0.9670903086662292|0.926170825958252|0.9207014441490173,,0.926170825958252,0,3,3,,,,True,1.0,-0.9862007300059,boy|loses|to|heidi,0.9670903086662292
Sentence,sentence_group,train,charlie beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9557449618975321,-0.9699391722679138|-0.938204288482666|-0.9590914249420166,Canonical,-0.051778942346572876,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.7640318870544434,0.9112833142280579|0.7203383445739746|0.7640318870544434,,0.7203383445739746,0,3,3,,,,True,1.0,-0.9786379535992941,charlie|beats|heidi,0.9112833142280579
Sentence,sentence_group,train,charlie loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9863321979840597,-0.9922690391540527|-0.9719552993774414|-0.9947722554206848,Canonical,-0.02533656358718872,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.9221622347831726,0.9664751887321472|0.9285224080085754|0.9221622347831726,,0.9285224080085754,0,3,3,,,,True,1.0,-0.9862007300059,charlie|loses|to|heidi,0.9664751887321472
Sentence,sentence_group,train,heidi beats sophia,(win charlie)|(win sophia)|(lose heidi),-0.9839521050453186,-0.9745681881904602|-0.9900722503662109|-0.9872158765792847,Canonical,-0.03513482213020325,(win heidi)|(lose sophia)|(and (win heidi) (lose sophia)),0.8963074088096619,0.9520977139472961|0.9107867479324341|0.8963074088096619,,0.9107867479324341,0,3,3,,,,True,1.0,-0.9834784269332886,heidi|beats|sophia,0.9520977139472961
Sentence,sentence_group,train,heidi loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9880723357200623,-0.9906836748123169|-0.9809403419494629|-0.992592990398407,Canonical,-0.033362388610839844,(win sophia)|(lose heidi)|(and (lose heidi) (win sophia)),0.9084248542785645,0.9505775570869446|0.932996928691864|0.9084248542785645,,0.932996928691864,0,3,3,,,,True,1.0,-0.9908405145009359,heidi|loses|to|sophia,0.9505775570869446
Sentence,sentence_group,train,sophia beats boy,(win charlie)|(win heidi)|(lose sophia),-0.9664317568143209,-0.9407369494438171|-0.9788147211074829|-0.9797435998916626,Canonical,-0.02016386389732361,(win sophia)|(lose charlie)|(and (win sophia) (lose charlie)),0.8869088888168335,0.9466232061386108|0.8675222992897034|0.8869088888168335,,0.8675222992897034,0,3,3,,,,True,1.0,-0.9643286069234213,sophia|beats|boy,0.9466232061386108
Sentence,sentence_group,train,sophia beats charlie,(win charlie)|(win heidi)|(lose sophia),-0.9673920075098673,-0.9428593516349792|-0.9791295528411865|-0.9801871180534363,Canonical,-0.019886046648025513,(win sophia)|(lose charlie)|(and (win sophia) (lose charlie)),0.8891242146492004,0.9475587606430054|0.8704617619514465|0.8891242146492004,,0.8704617619514465,0,3,3,,,,True,1.0,-0.9643286069234213,sophia|beats|charlie,0.9475587606430054
Sentence,sentence_group,train,sophia loses to boy,(lose charlie)|(win heidi)|(win sophia),-0.9571332931518555,-0.9433088898658752|-0.9873536229133606|-0.9407373666763306,Canonical,-0.015027225017547607,(win charlie)|(lose sophia)|(and (lose sophia) (win charlie)),0.8251723051071167,0.9092089533805847|0.7711901068687439|0.8251723051071167,,0.7711901068687439,0,3,3,,,,True,1.0,-0.9568905035654703,sophia|loses|to|boy,0.9092089533805847
Sentence,sentence_group,train,sophia loses to charlie,(lose charlie)|(win heidi)|(win sophia),-0.9576584100723267,-0.9439989328384399|-0.9875265955924988|-0.9414497017860413,Canonical,-0.015101343393325806,(win charlie)|(lose sophia)|(and (lose sophia) (win charlie)),0.8261227607727051,0.9099965691566467|0.772451639175415|0.8261227607727051,,0.772451639175415,0,3,3,,,,True,1.0,-0.9568905035654703,sophia|loses|to|charlie,0.9099965691566467
Sentence,sentence_group,test,boy beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9736476937929789,-0.9899919033050537|-0.95881187915802|-0.972139298915863,Canonical,-0.04183858633041382,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.5863081216812134,0.9366249442100525|0.3196684718132019|0.5863081216812134,,0.3196684718132019,0,3,3,,,-0.04183858633041382,True,1.0,-0.9568905035654703,boy|beats|sophia,0.9366249442100525
Sentence,sentence_group,test,boy loses to sophia,(lose sophia)|(win charlie)|(win heidi),0.015066256125768026,0.30565741658210754|-0.9689895510673523|0.7085309028625488,Canonical,-0.12239845097064972,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.03928862512111664,-0.6022883057594299|0.9256624579429626|0.03928862512111664,,0.9256624579429626,0,3,3,,,-0.12239845097064972,True,1.0,-0.9643286069234213,boy|loses|to|sophia,-0.6022883057594299
Sentence,sentence_group,test,charlie beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.975977877775828,-0.9902417063713074|-0.9630264639854431|-0.9746654629707336,Canonical,-0.04377909004688263,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.5753065347671509,0.9383776783943176|0.2997935712337494|0.5753065347671509,,0.2997935712337494,0,3,3,,,-0.04377909004688263,True,1.0,-0.9568905035654703,charlie|beats|sophia,0.9383776783943176
Sentence,sentence_group,test,charlie loses to sophia,(lose sophia)|(win charlie)|(win heidi),0.037162184715270996,0.3342781066894531|-0.970161497592926|0.7473699450492859,Canonical,-0.11521291919052601,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.017866579815745354,-0.6598580479621887|0.9260170459747314|0.017866579815745354,,0.9260170459747314,0,3,3,,,-0.11521291919052601,True,1.0,-0.9643286069234213,charlie|loses|to|sophia,-0.6598580479621887
Sentence,sentence_group,test,heidi beats boy,(win charlie)|(win sophia)|(lose heidi),-0.5790253082911173,-0.9702596664428711|-0.23695778846740723|-0.5298584699630737,Canonical,-0.12181158363819122,(win heidi)|(lose charlie)|(and (win heidi) (lose charlie)),0.5749878287315369,0.46703991293907166|0.9265589118003845|0.5749878287315369,,0.9265589118003845,0,3,3,,,-0.12181158363819122,True,1.0,-0.9862007300059,heidi|beats|boy,0.46703991293907166
Sentence,sentence_group,test,heidi beats charlie,(win charlie)|(win sophia)|(lose heidi),-0.5297397077083588,-0.9709764719009399|-0.14592596888542175|-0.4723166823387146,Canonical,-0.1334126740694046,(win heidi)|(lose charlie)|(and (win heidi) (lose charlie)),0.5330610871315002,0.4065338671207428|0.9264136552810669|0.5330610871315002,,0.9264136552810669,0,3,3,,,-0.1334126740694046,True,1.0,-0.9862007300059,heidi|beats|charlie,0.4065338671207428
Sentence,sentence_group,test,heidi loses to boy,(lose charlie)|(win heidi)|(win sophia),-0.9611587524414062,-0.9491378664970398|-0.9777159690856934|-0.9566224217414856,Canonical,-0.15907887555658817,(win charlie)|(lose heidi)|(and (lose heidi) (win charlie)),0.2750866413116455,0.9175230264663696|-0.04919199272990227|0.2750866413116455,,-0.04919199272990227,0,3,3,,,-0.15907887555658817,True,1.0,-0.9786379535992941,heidi|loses|to|boy,0.9175230264663696
Sentence,sentence_group,test,heidi loses to charlie,(lose charlie)|(win heidi)|(win sophia),-0.9619512557983398,-0.9500534534454346|-0.9788094162940979|-0.9569908976554871,Canonical,-0.1597649846225977,(win charlie)|(lose heidi)|(and (lose heidi) (win charlie)),0.27567243576049805,0.9182976484298706|-0.04742280766367912|0.27567243576049805,,-0.04742280766367912,0,3,3,,,-0.1597649846225977,True,1.0,-0.9786379535992941,heidi|loses|to|charlie,0.9182976484298706
Sentence,sentence_group,test,sophia beats heidi,(win charlie)|(win heidi)|(lose sophia),-0.9891583919525146,-0.9915642142295837|-0.9881964921951294|-0.9877144694328308,Canonical,-0.028346508741378784,(win sophia)|(lose heidi)|(and (win sophia) (lose heidi)),0.9184471964836121,0.951381504535675|0.9422059059143066|0.9184471964836121,,0.9422059059143066,0,3,3,,,-0.028346508741378784,True,1.0,-0.9908405145009359,sophia|beats|heidi,0.951381504535675
