group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9839020371437073,-0.9815221428871155|-0.9862819314002991,Canonical,,(play_game charlie soccer),0.9524983763694763,0.9524983763694763,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9838951826095581,-0.9816834926605225|-0.9861068725585938,Canonical,,(play_game charlie soccer),0.9528727531433105,0.9528727531433105,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.988638162612915,-0.9864833354949951|-0.990792989730835,Canonical,,(play_game charlie soccer),0.957249104976654,0.957249104976654,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9887262880802155,-0.9866098761558533|-0.9908427000045776,Canonical,,(play_game charlie soccer),0.9576189517974854,0.9576189517974854,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,test,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.983912467956543,-0.981583833694458|-0.9862411022186279,Canonical,,(play_game charlie soccer),0.9528490900993347,0.9528490900993347,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,test,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9838811457157135,-0.9816192984580994|-0.9861429929733276,Canonical,,(play_game charlie soccer),0.9525122046470642,0.9525122046470642,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,test,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9885397255420685,-0.9863743782043457|-0.9907050728797913,Canonical,,(play_game charlie soccer),0.9573526382446289,0.9573526382446289,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,test,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9888291656970978,-0.9867250323295593|-0.9909332990646362,Canonical,,(play_game charlie soccer),0.9575222730636597,0.9575222730636597,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Sentence,sentence_group,train,boy beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9389699896176656,-0.9446945190429688|-0.9499081969261169|-0.9223072528839111,Canonical,-0.02528482675552368,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.8127843141555786,0.8983505368232727|0.7777877449989319|0.8127843141555786,,0.7777877449989319,0,3,3,,,,True,1.0,-0.9568905035654703,boy|beats|sophia,0.8983505368232727
Sentence,sentence_group,train,boy loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9493386745452881,-0.9703659415245056|-0.8992336988449097|-0.978416383266449,Canonical,-0.01823309063911438,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.8747054934501648,0.9349536299705505|0.8509235382080078|0.8747054934501648,,0.8509235382080078,0,3,3,,,,True,1.0,-0.9643286069234213,boy|loses|to|sophia,0.9349536299705505
Sentence,sentence_group,train,charlie beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9390963117281595,-0.9454333186149597|-0.9493942856788635|-0.9224613308906555,Canonical,-0.02507007122039795,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.8126090168952942,0.8983204364776611|0.7770377397537231|0.8126090168952942,,0.7770377397537231,0,3,3,,,,True,1.0,-0.9568905035654703,charlie|beats|sophia,0.8983204364776611
Sentence,sentence_group,train,charlie loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9494778116544088,-0.9703190326690674|-0.8999739289283752|-0.9781404733657837,Canonical,-0.01833602786064148,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.8744794726371765,0.9348071813583374|0.8508238196372986|0.8744794726371765,,0.8508238196372986,0,3,3,,,,True,1.0,-0.9643286069234213,charlie|loses|to|sophia,0.9348071813583374
