group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9862344861030579,-0.9776718020439148|-0.9947971701622009,Canonical,,(play_game charlie soccer),0.9508526921272278,0.9508526921272278,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9847858548164368,-0.9753348231315613|-0.9942368865013123,Canonical,,(play_game charlie soccer),0.9440861940383911,0.9440861940383911,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9887029230594635,-0.9813452959060669|-0.9960605502128601,Canonical,,(play_game charlie soccer),0.9612606167793274,0.9612606167793274,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9871117174625397,-0.9784340262413025|-0.9957894086837769,Canonical,,(play_game charlie soccer),0.9597330093383789,0.9597330093383789,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9843901097774506,-0.9746708869934082|-0.9941093325614929,Canonical,,(play_game charlie soccer),0.9447618126869202,0.9447618126869202,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.986576646566391,-0.9782552123069763|-0.9948980808258057,Canonical,,(play_game charlie soccer),0.950408935546875,0.950408935546875,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,test,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9889693856239319,-0.9817360043525696|-0.9962027668952942,Canonical,,(play_game charlie soccer),0.9612811803817749,0.9612811803817749,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,test,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.986780971288681,-0.9779312014579773|-0.9956307411193848,Canonical,,(play_game charlie soccer),0.959674596786499,0.959674596786499,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Sentence,sentence_group,train,boy beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9101318915685018,-0.8828915953636169|-0.9708054661750793|-0.8766986131668091,Canonical,-0.045809268951416016,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.6867514252662659,0.8764001131057739|0.5887212753295898|0.6867514252662659,,0.5887212753295898,0,3,3,,,,True,1.0,-0.9786379535992941,boy|beats|heidi,0.8764001131057739
Sentence,sentence_group,train,boy loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9758302370707194,-0.9881306886672974|-0.9457114338874817|-0.9936485886573792,Canonical,-0.03524589538574219,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.8898873925209045,0.9589267373085022|0.8913398385047913|0.8898873925209045,,0.8913398385047913,0,3,3,,,,True,1.0,-0.9862007300059,boy|loses|to|heidi,0.9589267373085022
Sentence,sentence_group,train,charlie beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9132889707883199,-0.8875226974487305|-0.970201313495636|-0.8821429014205933,Canonical,-0.04649251699447632,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.6884210705757141,0.8781711459159851|0.5916560292243958|0.6884210705757141,,0.5916560292243958,0,3,3,,,,True,1.0,-0.9786379535992941,charlie|beats|heidi,0.8781711459159851
Sentence,sentence_group,train,charlie loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9762873848279318,-0.988284170627594|-0.9468357563018799|-0.9937422275543213,Canonical,-0.03565987944602966,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.8890587687492371,0.9591405987739563|0.8902966976165771|0.8890587687492371,,0.8902966976165771,0,3,3,,,,True,1.0,-0.9862007300059,charlie|loses|to|heidi,0.9591405987739563
Sentence,sentence_group,train,heidi beats sophia,(win charlie)|(win sophia)|(lose heidi),-0.9733281930287679,-0.9501093626022339|-0.9878359436988831|-0.9820392727851868,Canonical,-0.03858909010887146,(win heidi)|(lose sophia)|(and (win heidi) (lose sophia)),0.8819645047187805,0.940959632396698|0.900147557258606|0.8819645047187805,,0.900147557258606,0,3,3,,,,True,1.0,-0.9834784269332886,heidi|beats|sophia,0.940959632396698
Sentence,sentence_group,train,heidi loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9807316064834595,-0.988252580165863|-0.961117684841156|-0.9928245544433594,Canonical,-0.036784231662750244,(win sophia)|(lose heidi)|(and (lose heidi) (win sophia)),0.8999829292297363,0.9471363425254822|0.926397979259491|0.8999829292297363,,0.926397979259491,0,3,3,,,,True,1.0,-0.9908405145009359,heidi|loses|to|sophia,0.9471363425254822
Sentence,sentence_group,train,sophia beats boy,(win charlie)|(win heidi)|(lose sophia),-0.9280644655227661,-0.8343324661254883|-0.9849124550819397|-0.9649484753608704,Canonical,-0.019380003213882446,(win sophia)|(lose charlie)|(and (win sophia) (lose charlie)),0.8550136685371399,0.9314699769020081|0.8173173666000366|0.8550136685371399,,0.8173173666000366,0,3,3,,,,True,1.0,-0.9643286069234213,sophia|beats|boy,0.9314699769020081
Sentence,sentence_group,train,sophia beats charlie,(win charlie)|(win heidi)|(lose sophia),-0.9337860345840454,-0.8464361429214478|-0.9867435097694397|-0.9681784510612488,Canonical,-0.020152658224105835,(win sophia)|(lose charlie)|(and (win sophia) (lose charlie)),0.8552269339561462,0.9349396824836731|0.815819501876831|0.8552269339561462,,0.815819501876831,0,3,3,,,,True,1.0,-0.9643286069234213,sophia|beats|charlie,0.9349396824836731
Sentence,sentence_group,train,sophia loses to boy,(lose charlie)|(win heidi)|(win sophia),-0.9409605065981547,-0.9180862307548523|-0.9545421004295349|-0.9502531886100769,Canonical,-0.022653728723526,(win charlie)|(lose sophia)|(and (lose sophia) (win charlie)),0.8231136202812195,0.907684862613678|0.783849835395813|0.8231136202812195,,0.783849835395813,0,3,3,,,,True,1.0,-0.9568905035654703,sophia|loses|to|boy,0.907684862613678
Sentence,sentence_group,train,sophia loses to charlie,(lose charlie)|(win heidi)|(win sophia),-0.9447869062423706,-0.9237939119338989|-0.9575846791267395|-0.9529821276664734,Canonical,-0.022653728723526,(win charlie)|(lose sophia)|(and (lose sophia) (win charlie)),0.8242697715759277,0.9103180170059204|0.7835289835929871|0.8242697715759277,,0.7835289835929871,0,3,3,,,,True,1.0,-0.9568905035654703,sophia|loses|to|charlie,0.9103180170059204
Sentence,sentence_group,test,boy beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.814624031384786,-0.9063398241996765|-0.7954086065292358|-0.7421236634254456,Canonical,-0.003831416368484497,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.735709011554718,0.8220680356025696|0.6570128202438354|0.735709011554718,,0.6570128202438354,0,3,3,,,-0.003831416368484497,True,1.0,-0.9568905035654703,boy|beats|sophia,0.8220680356025696
Sentence,sentence_group,test,boy loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9512977600097656,-0.9798910021781921|-0.8793967962265015|-0.9946054816246033,Canonical,-0.022048503160476685,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.8573747277259827,0.9499557018280029|0.8088907599449158|0.8573747277259827,,0.8088907599449158,0,3,3,,,-0.022048503160476685,True,1.0,-0.9643286069234213,boy|loses|to|sophia,0.9499557018280029
Sentence,sentence_group,test,charlie beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.8711055517196655,-0.9269857406616211|-0.8654075860977173|-0.8209233283996582,Canonical,-0.011254608631134033,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.7730326652526855,0.8625868558883667|0.7059876918792725|0.7730326652526855,,0.7059876918792725,0,3,3,,,-0.011254608631134033,True,1.0,-0.9568905035654703,charlie|beats|sophia,0.8625868558883667
Sentence,sentence_group,test,charlie loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9514726201693217,-0.9800456762313843|-0.8796159029006958|-0.994756281375885,Canonical,-0.024202048778533936,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.8478274941444397,0.9495025277137756|0.7945565581321716|0.8478274941444397,,0.7945565581321716,0,3,3,,,-0.024202048778533936,True,1.0,-0.9643286069234213,charlie|loses|to|sophia,0.9495025277137756
Sentence,sentence_group,test,heidi beats boy,(win charlie)|(win sophia)|(lose heidi),-0.5433693751692772,0.09801297634840012|-0.9756519198417664|-0.7524691820144653,Canonical,0.026991188526153564,(win heidi)|(lose charlie)|(and (win heidi) (lose charlie)),0.6309566497802734,0.6164223551750183|0.5915085673332214|0.6309566497802734,,0.5915085673332214,0,3,3,,,0.026991188526153564,True,1.0,-0.9862007300059,heidi|beats|boy,0.6164223551750183
Sentence,sentence_group,test,heidi beats charlie,(win charlie)|(win sophia)|(lose heidi),-0.5327923347552618,0.109076127409935|-0.9778637886047363|-0.7295893430709839,Canonical,0.029646635055541992,(win heidi)|(lose charlie)|(and (win heidi) (lose charlie)),0.6125923991203308,0.5969021916389465|0.5689893364906311|0.6125923991203308,,0.5689893364906311,0,3,3,,,0.029646635055541992,True,1.0,-0.9862007300059,heidi|beats|charlie,0.5969021916389465
Sentence,sentence_group,test,heidi loses to boy,(lose charlie)|(win heidi)|(win sophia),-0.942613959312439,-0.9433691501617432|-0.9824886918067932|-0.9019840359687805,Canonical,-0.088154137134552,(win charlie)|(lose heidi)|(and (lose heidi) (win charlie)),0.6342204809188843,0.9058841466903687|0.5388650894165039|0.6342204809188843,,0.5388650894165039,0,3,3,,,-0.088154137134552,True,1.0,-0.9786379535992941,heidi|loses|to|boy,0.9058841466903687
Sentence,sentence_group,test,heidi loses to charlie,(lose charlie)|(win heidi)|(win sophia),-0.9464679757754008,-0.9488712549209595|-0.9822377562522888|-0.9082949161529541,Canonical,-0.0850975513458252,(win charlie)|(lose heidi)|(and (lose heidi) (win charlie)),0.6459936499595642,0.9078521132469177|0.5543302893638611|0.6459936499595642,,0.5543302893638611,0,3,3,,,-0.0850975513458252,True,1.0,-0.9786379535992941,heidi|loses|to|charlie,0.9078521132469177
Sentence,sentence_group,test,sophia beats heidi,(win charlie)|(win heidi)|(lose sophia),-0.9779454668362936,-0.9508891105651855|-0.9941456317901611|-0.9888016581535339,Canonical,-0.03836822509765625,(win sophia)|(lose heidi)|(and (win sophia) (lose heidi)),0.8993843793869019,0.9513474702835083|0.9241577386856079|0.8993843793869019,,0.9241577386856079,0,3,3,,,-0.03836822509765625,True,1.0,-0.9908405145009359,sophia|beats|heidi,0.9513474702835083
Sentence,sentence_group,test,sophia loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9724925955136617,-0.9838918447494507|-0.9441143274307251|-0.9894716143608093,Canonical,-0.046206533908843994,(win heidi)|(lose sophia)|(and (lose sophia) (win heidi)),0.8638179898262024,0.940778374671936|0.8792706727981567|0.8638179898262024,,0.8792706727981567,0,3,3,,,-0.046206533908843994,True,1.0,-0.9834784269332886,sophia|loses|to|heidi,0.940778374671936
Complex_Event,complex_event,train,boy plays chess in playground,(play_game charlie hide_n_seek)|(location charlie bedroom),-0.8246823251247406,-0.9589255452156067|-0.6904391050338745,Canonical,-0.053608834743499756,(play_game charlie chess)|(location charlie playground)|(and (play_game charlie chess) (location charlie playground)),0.8190580606460571,0.9346148371696472|0.8107189536094666|0.8190580606460571,0.8107189536094666,,1,2,3,0.9346148371696472,,,True,1.0,-0.8803514838218689,boy|plays|chess|in|playground,
