group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9862344861030579,-0.9776718020439148|-0.9947971701622009,Canonical,,(play_game charlie soccer),0.9508526921272278,0.9508526921272278,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,boy plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9198945363362631,-0.9913116097450256|-0.992156982421875|-0.7762150168418884,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8006182909011841,0.9750688672065735|0.7290228605270386|0.8006182909011841,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|football|badly,
Word,word_group,train,boy plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.783992608388265,-0.5721440315246582|-0.9666110873222351|-0.8132227063179016,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6307867169380188,0.8521555662155151|0.6351668238639832|0.6307867169380188,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|football|well,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9847858548164368,-0.9753348231315613|-0.9942368865013123,Canonical,,(play_game charlie soccer),0.9440861940383911,0.9440861940383911,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,charlie plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9193726579348246,-0.9910808801651001|-0.9922294020652771|-0.7748076915740967,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8004533648490906,0.9752411842346191|0.7287546992301941|0.8004533648490906,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|soccer|badly,
Word,word_group,train,charlie plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.7923954327901205,-0.5922895669937134|-0.9666784405708313|-0.8182182908058167,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6288829445838928,0.8474147915840149|0.6322938203811646|0.6288829445838928,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|soccer|well,
Word,word_group,train,football is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9241795341173807,-0.9921999573707581|-0.9915801286697388|-0.7887585163116455,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8060569763183594,0.9792277216911316|0.7367527484893799|0.8060569763183594,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|boy,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9887029230594635,-0.9813452959060669|-0.9960605502128601,Canonical,,(play_game charlie soccer),0.9612606167793274,0.9612606167793274,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,football is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.7455104192097982,-0.4555610418319702|-0.9474229216575623|-0.8335472941398621,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6394920945167542,0.8493191003799438|0.6539313793182373|0.6394920945167542,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|boy,
Word,word_group,train,soccer is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9234135150909424,-0.9920300245285034|-0.99173903465271|-0.7864714860916138,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8063213229179382,0.9796861410140991|0.7370520234107971|0.8063213229179382,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|charlie,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9871117174625397,-0.9784340262413025|-0.9957894086837769,Canonical,,(play_game charlie soccer),0.9597330093383789,0.9597330093383789,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
