group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9897955656051636,-0.9947891235351562|-0.9848020076751709,Canonical,,(play_game charlie soccer),0.9111722707748413,0.9111722707748413,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.8921411037445068,-0.9579813480377197|-0.9492996335029602|-0.7691423296928406,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7728400230407715,0.9365214705467224|0.7074931263923645|0.7728400230407715,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,train,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8391329646110535,-0.8521188497543335|-0.9018893837928772|-0.7633906602859497,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.623189389705658,0.8835128545761108|0.6376844048500061|0.623189389705658,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9909074008464813,-0.9929884076118469|-0.9888263940811157,Canonical,,(play_game charlie soccer),0.9354272484779358,0.9354272484779358,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,charlie plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.8939059575398763,-0.9607076644897461|-0.953234851360321|-0.7677753567695618,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7733774185180664,0.9372895956039429|0.7065345048904419|0.7733774185180664,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|football|badly,
Word,word_group,train,charlie plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8490778009096781,-0.8721689581871033|-0.918143093585968|-0.7569213509559631,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6299251914024353,0.8961853981018066|0.6394952535629272|0.6299251914024353,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|football|well,
Word,word_group,train,football is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.911646326382955,-0.9837908148765564|-0.980014979839325|-0.7711331844329834,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7921530604362488,0.9657185673713684|0.7214826941490173|0.7921530604362488,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|charlie,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9923117756843567,-0.9928721189498901|-0.9917514324188232,Canonical,,(play_game charlie soccer),0.9569385647773743,0.9569385647773743,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,football is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8620773553848267,-0.8940397500991821|-0.9468467831611633|-0.7453455328941345,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.640188992023468,0.9174249768257141|0.6404605507850647|0.640188992023468,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|charlie,
Word,word_group,train,soccer is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9100912014643351,-0.982496440410614|-0.977523684501648|-0.7702534794807434,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7909432649612427,0.9652849435806274|0.7208284735679626|0.7909432649612427,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|boy,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9911437332630157,-0.9919975399971008|-0.9902899265289307,Canonical,,(play_game charlie soccer),0.9519913196563721,0.9519913196563721,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,train,soccer is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.855260451634725,-0.8786877393722534|-0.9368170499801636|-0.7502765655517578,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6350328326225281,0.9085916876792908|0.6381114721298218|0.6350328326225281,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|boy,
Word,word_group,test,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9909618496894836,-0.9927797317504883|-0.989143967628479,Canonical,,(play_game charlie soccer),0.9345561265945435,0.9345561265945435,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,test,boy plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.8945278922716776,-0.9597323536872864|-0.9535626769065857|-0.7702886462211609,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7752030491828918,0.9377793669700623|0.7089542150497437|0.7752030491828918,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|football|badly,
Word,word_group,test,boy plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.84623783826828,-0.8589399456977844|-0.914726972579956|-0.7650465965270996,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6305007338523865,0.8917248249053955|0.641522228717804|0.6305007338523865,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|football|well,
Word,word_group,test,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9881669580936432,-0.9937319755554199|-0.9826019406318665,Canonical,,(play_game charlie soccer),0.9193443059921265,0.9193443059921265,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,test,charlie plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.891544759273529,-0.9590564966201782|-0.9489157795906067|-0.7666620016098022,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7709980010986328,0.93598872423172|0.7050731778144836|0.7709980010986328,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|soccer|badly,
Word,word_group,test,charlie plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8427642981211344,-0.8679484724998474|-0.906848132610321|-0.7534962892532349,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6223401427268982,0.8888533115386963|0.6347249150276184|0.6223401427268982,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|soccer|well,
Word,word_group,test,football is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9121654828389486,-0.9834057092666626|-0.9799227714538574|-0.7731679677963257,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7932161092758179,0.9657663702964783|0.7230194211006165|0.7932161092758179,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|boy,
Word,word_group,test,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9921118021011353,-0.9925276041030884|-0.9916960000991821,Canonical,,(play_game charlie soccer),0.9561647772789001,0.9561647772789001,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
