group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9185821413993835,-0.8593313694000244|-0.9778329133987427,Canonical,,(play_game charlie soccer),0.9366239905357361,0.9366239905357361,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,boy plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.913185735543569,-0.9953457117080688|-0.9669570326805115|-0.7772544622421265,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8082396388053894,0.9741889834403992|0.7494505643844604|0.8082396388053894,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|football|badly,
Word,word_group,train,boy plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.7432946165402731,-0.7737129330635071|-0.9175803065299988|-0.5385906100273132,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5636762976646423,0.911862313747406|0.5567993521690369|0.5636762976646423,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|football|well,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9043466150760651,-0.8320343494415283|-0.9766588807106018,Canonical,,(play_game charlie soccer),0.9355416297912598,0.9355416297912598,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,charlie plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9094349145889282,-0.9947964549064636|-0.9646533131599426|-0.7688549757003784,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8055928349494934,0.9731983542442322|0.7466638088226318|0.8055928349494934,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|soccer|badly,
Word,word_group,train,charlie plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.7303991317749023,-0.7291553616523743|-0.912894606590271|-0.5491474270820618,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5654464960098267,0.9076297879219055|0.5611659288406372|0.5654464960098267,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|soccer|well,
Word,word_group,train,football is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9189445575078329,-0.9992812275886536|-0.9772477746009827|-0.7803046703338623,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8070013523101807,0.9767941236495972|0.7432427406311035|0.8070013523101807,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|boy,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9932025969028473,-0.9913418292999268|-0.9950633645057678,Canonical,,(play_game charlie soccer),0.9478337168693542,0.9478337168693542,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,football is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8416215380032858,-0.9473629593849182|-0.908458411693573|-0.669043242931366,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5963340997695923,0.8851171731948853|0.5954656004905701|0.5963340997695923,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|boy,
Word,word_group,train,soccer is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9166943232218424,-0.9993439316749573|-0.9801402688026428|-0.7705987691879272,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8047588467597961,0.9783666133880615|0.738907516002655|0.8047588467597961,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|charlie,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.993744432926178,-0.9922503232955933|-0.9952385425567627,Canonical,,(play_game charlie soccer),0.9483725428581238,0.9483725428581238,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,train,soccer is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8426880240440369,-0.9500940442085266|-0.912142813205719|-0.665827214717865,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5968143939971924,0.8870673179626465|0.595116138458252|0.5968143939971924,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9053347706794739,-0.8334717154502869|-0.9771978259086609,Canonical,,(play_game charlie soccer),0.9360019564628601,0.9360019564628601,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9101495941480001,-0.9947794079780579|-0.9650130867958069|-0.7706562876701355,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8058655261993408,0.9733846783638|0.7468924522399902|0.8058655261993408,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
