group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9940294921398163,-0.9954047203063965|-0.9926542639732361,Canonical,,(play_game charlie soccer),0.9437064528465271,0.9437064528465271,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,boy plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9109580119450887,-0.9989786148071289|-0.9944865703582764|-0.7394088506698608,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7969989776611328,0.973889946937561|0.7229226231575012|0.7969989776611328,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|football|badly,
Word,word_group,train,boy plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8630848924318949,-0.8810904622077942|-0.920154333114624|-0.7880098819732666,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5779742002487183,0.812487781047821|0.5829401016235352|0.5779742002487183,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|football|well,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9932050108909607,-0.994792640209198|-0.9916173815727234,Canonical,,(play_game charlie soccer),0.9410060048103333,0.9410060048103333,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,charlie plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9119099179903666,-0.9989579916000366|-0.9938951134681702|-0.7428766489028931,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.79707270860672,0.9743569493293762|0.7233138680458069|0.79707270860672,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|soccer|badly,
Word,word_group,train,charlie plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8592243194580078,-0.8737787008285522|-0.9135773181915283|-0.7903169393539429,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5763905644416809,0.8093515634536743|0.583677351474762|0.5763905644416809,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|soccer|well,
Word,word_group,train,football is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.8992669979731241,-0.9979063868522644|-0.9926944375038147|-0.7072001695632935,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7972794771194458,0.9799989461898804|0.7237392663955688|0.7972794771194458,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|boy,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9935147166252136,-0.9943296313285828|-0.9926998019218445,Canonical,,(play_game charlie soccer),0.9561545848846436,0.9561545848846436,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,football is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8412662545839945,-0.7572260499000549|-0.9336484670639038|-0.8329242467880249,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6570106744766235,0.8886550664901733|0.6699717044830322|0.6570106744766235,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|boy,
Word,word_group,train,soccer is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9036130309104919,-0.9975732564926147|-0.9921136498451233|-0.7211521863937378,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7987300157546997,0.9789374470710754|0.7260094881057739|0.7987300157546997,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|charlie,
