group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9049013257026672,-0.8433908820152283|-0.9664117693901062,Canonical,,(play_game charlie soccer),0.914255678653717,0.914255678653717,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9027491807937622,-0.8415328860282898|-0.9639654755592346,Canonical,,(play_game charlie soccer),0.9138770699501038,0.9138770699501038,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9885653853416443,-0.9865866303443909|-0.9905441403388977,Canonical,,(play_game charlie soccer),0.9395855069160461,0.9395855069160461,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9886252284049988,-0.9867440462112427|-0.9905064105987549,Canonical,,(play_game charlie soccer),0.9409633278846741,0.9409633278846741,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,test,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.8996392786502838,-0.8365073204040527|-0.9627712368965149,Canonical,,(play_game charlie soccer),0.9132002592086792,0.9132002592086792,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,test,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9079645574092865,-0.8484928607940674|-0.9674362540245056,Canonical,,(play_game charlie soccer),0.9148695468902588,0.9148695468902588,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,test,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9885659515857697,-0.9865959882736206|-0.9905359148979187,Canonical,,(play_game charlie soccer),0.9407777190208435,0.9407777190208435,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,test,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9886291027069092,-0.986739993095398|-0.9905182123184204,Canonical,,(play_game charlie soccer),0.9397710561752319,0.9397710561752319,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Sentence,sentence_group,train,boy beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.929452657699585,-0.9427527189254761|-0.9399221539497375|-0.9056831002235413,Canonical,-0.0212382972240448,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.8141741752624512,0.8941752314567566|0.7766497135162354|0.8141741752624512,,0.7766497135162354,0,3,3,,,,True,1.0,-0.9568905035654703,boy|beats|sophia,0.8941752314567566
Sentence,sentence_group,train,boy loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9298339287439982,-0.9289904236793518|-0.9476929903030396|-0.9128183722496033,Canonical,-0.028249472379684448,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.8567110300064087,0.897307276725769|0.8726137280464172|0.8567110300064087,,0.8726137280464172,0,3,3,,,,True,1.0,-0.9643286069234213,boy|loses|to|sophia,0.897307276725769
Sentence,sentence_group,train,charlie beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9319814840952555,-0.9439998269081116|-0.9427189826965332|-0.9092256426811218,Canonical,-0.021553367376327515,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.8167123198509216,0.8965203762054443|0.780010998249054|0.8167123198509216,,0.780010998249054,0,3,3,,,,True,1.0,-0.9568905035654703,charlie|beats|sophia,0.8965203762054443
Sentence,sentence_group,train,charlie loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9306310216585795,-0.9297245144844055|-0.9480488300323486|-0.9141197204589844,Canonical,-0.02807602286338806,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.8576580882072449,0.8984810709953308|0.8729871511459351|0.8576580882072449,,0.8729871511459351,0,3,3,,,,True,1.0,-0.9643286069234213,charlie|loses|to|sophia,0.8984810709953308
Sentence,sentence_group,train,heidi beats boy,(win charlie)|(win sophia)|(lose heidi),-0.9810539285341898,-0.9620214700698853|-0.9905741214752197|-0.9905661940574646,Canonical,-0.03023451566696167,(win heidi)|(lose charlie)|(and (win heidi) (lose charlie)),0.9073101282119751,0.9620590806007385|0.913030207157135|0.9073101282119751,,0.913030207157135,0,3,3,,,,True,1.0,-0.9862007300059,heidi|beats|boy,0.9620590806007385
Sentence,sentence_group,train,heidi beats charlie,(win charlie)|(win sophia)|(lose heidi),-0.9810689091682434,-0.9620605111122131|-0.9905679821968079|-0.9905782341957092,Canonical,-0.03026759624481201,(win heidi)|(lose charlie)|(and (win heidi) (lose charlie)),0.9073328375816345,0.9621971845626831|0.91300368309021|0.9073328375816345,,0.91300368309021,0,3,3,,,,True,1.0,-0.9862007300059,heidi|beats|charlie,0.9621971845626831
Sentence,sentence_group,train,heidi loses to boy,(lose charlie)|(win heidi)|(win sophia),-0.8859450618426005,-0.9043747782707214|-0.9907355308532715|-0.7627248764038086,Canonical,-0.09253799915313721,(win charlie)|(lose heidi)|(and (lose heidi) (win charlie)),0.6659131646156311,0.8644313216209412|0.6524710059165955|0.6659131646156311,,0.6524710059165955,0,3,3,,,,True,1.0,-0.9786379535992941,heidi|loses|to|boy,0.8644313216209412
Sentence,sentence_group,train,heidi loses to charlie,(lose charlie)|(win heidi)|(win sophia),-0.8851631283760071,-0.9008283615112305|-0.9908195734024048|-0.763841450214386,Canonical,-0.09321802854537964,(win charlie)|(lose heidi)|(and (lose heidi) (win charlie)),0.662501871585846,0.8652072548866272|0.646232545375824|0.662501871585846,,0.646232545375824,0,3,3,,,,True,1.0,-0.9786379535992941,heidi|loses|to|charlie,0.8652072548866272
