group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9900105893611908,-0.9864970445632935|-0.9935241341590881,Canonical,,(play_game charlie soccer),0.961345911026001,0.961345911026001,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9139018654823303,-0.9727674722671509|-0.9546558260917664|-0.8142822980880737,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8047702312469482,0.9654043316841125|0.7507448196411133|0.8047702312469482,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,train,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.7583837707837423,-0.6318939924240112|-0.8979626893997192|-0.7452946305274963,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6190094351768494,0.8917291760444641|0.6416508555412292|0.6190094351768494,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9889271855354309,-0.9848211407661438|-0.993033230304718,Canonical,,(play_game charlie soccer),0.9615058302879333,0.9615058302879333,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,charlie plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9118977387746176,-0.9713185429573059|-0.9497101902961731|-0.8146644830703735,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8031197786331177,0.9631928205490112|0.7506135702133179|0.8031197786331177,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|football|badly,
Word,word_group,train,charlie plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.7384307384490967,-0.5773941874504089|-0.8872366547584534|-0.7506613731384277,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6170591115951538,0.8850356936454773|0.6449095606803894|0.6170591115951538,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|football|well,
Word,word_group,train,football is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9194252292315165,-0.9756653904914856|-0.9623302221298218|-0.8202800750732422,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8111472129821777,0.9697505831718445|0.7563789486885071|0.8111472129821777,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|charlie,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9830217361450195,-0.9742026925086975|-0.9918407797813416,Canonical,,(play_game charlie soccer),0.95719975233078,0.95719975233078,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,football is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8381312489509583,-0.8051965832710266|-0.9407606720924377|-0.7684364914894104,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6439362168312073,0.9166691899299622|0.6492670178413391|0.6439362168312073,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|charlie,
Word,word_group,train,soccer is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9207270741462708,-0.9767444133758545|-0.9657890200614929|-0.8196477890014648,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8123242259025574,0.9713372588157654|0.7565174102783203|0.8123242259025574,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|boy,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9846489727497101,-0.9769423604011536|-0.9923555850982666,Canonical,,(play_game charlie soccer),0.9575678110122681,0.9575678110122681,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,train,soccer is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8429253896077474,-0.8241224884986877|-0.9446487426757812|-0.7600049376487732,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6407641172409058,0.9178547859191895|0.643852174282074|0.6407641172409058,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|boy,
Word,word_group,test,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9889808595180511,-0.9848834276199341|-0.9930782914161682,Canonical,,(play_game charlie soccer),0.9617539644241333,0.9617539644241333,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,test,boy plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9120932022730509,-0.9714523553848267|-0.9502345323562622|-0.814592719078064,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8032513856887817,0.9633997082710266|0.7505730390548706|0.8032513856887817,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|football|badly,
Word,word_group,test,boy plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.7370441754659017,-0.5724086761474609|-0.8857000470161438|-0.7530238032341003,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6180635094642639,0.8848989009857178|0.6466817855834961|0.6180635094642639,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|football|well,
Word,word_group,test,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9899712204933167,-0.9864524006843567|-0.9934900403022766,Canonical,,(play_game charlie soccer),0.961125910282135,0.961125910282135,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,test,charlie plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.913736899693807,-0.9726446866989136|-0.9541825652122498|-0.8143834471702576,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8046666383743286,0.9652215838432312|0.7508009076118469|0.8046666383743286,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|soccer|badly,
Word,word_group,test,charlie plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.7595404187838236,-0.6364291906356812|-0.8993666768074036|-0.7428253889083862,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6178684234619141,0.8917200565338135|0.6397914290428162|0.6178684234619141,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|soccer|well,
Word,word_group,test,football is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9191191792488098,-0.9754062294960022|-0.9617639780044556|-0.8201873302459717,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8108189105987549,0.9694502353668213|0.7561795711517334|0.8108189105987549,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|boy,
Word,word_group,test,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9829702079296112,-0.9741233587265015|-0.991817057132721,Canonical,,(play_game charlie soccer),0.9574499726295471,0.9574499726295471,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,test,football is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8377604683240255,-0.8041050434112549|-0.9400932788848877|-0.7690830826759338,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6440421342849731,0.9163695573806763|0.6496315002441406|0.6440421342849731,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|boy,
Word,word_group,test,soccer is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9210061828295389,-0.9769871234893799|-0.9662836790084839|-0.8197477459907532,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8126347064971924,0.9716054201126099|0.7567229270935059|0.8126347064971924,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|charlie,
Word,word_group,test,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.984695166349411,-0.9770103693008423|-0.9923799633979797,Canonical,,(play_game charlie soccer),0.9573225378990173,0.9573225378990173,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
