group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9507128000259399,-0.9464249610900879|-0.955000638961792,Canonical,,(play_game charlie soccer),0.9081689715385437,0.9081689715385437,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9463253319263458,-0.9425353407859802|-0.9501153230667114,Canonical,,(play_game charlie soccer),0.9051834940910339,0.9051834940910339,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9622942507266998,-0.9443708062171936|-0.980217695236206,Canonical,,(play_game charlie soccer),0.9278302192687988,0.9278302192687988,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9626300930976868,-0.9444016218185425|-0.980858564376831,Canonical,,(play_game charlie soccer),0.9270273447036743,0.9270273447036743,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,test,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9465558528900146,-0.9426805973052979|-0.9504311084747314,Canonical,,(play_game charlie soccer),0.9059700965881348,0.9059700965881348,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,test,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9505096971988678,-0.9463420510292053|-0.9546773433685303,Canonical,,(play_game charlie soccer),0.907380223274231,0.907380223274231,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,test,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9631056487560272,-0.9449901580810547|-0.9812211394309998,Canonical,,(play_game charlie soccer),0.9281795620918274,0.9281795620918274,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,test,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.961887538433075,-0.943899393081665|-0.9798756837844849,Canonical,,(play_game charlie soccer),0.9263792037963867,0.9263792037963867,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Sentence,sentence_group,train,boy beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9638116757074991,-0.9778602719306946|-0.9622857570648193|-0.9512889981269836,Canonical,-0.0205824077129364,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.839483916759491,0.9273571372032166|0.7927755117416382|0.839483916759491,,0.7927755117416382,0,3,3,,,,True,1.0,-0.9568905035654703,boy|beats|sophia,0.9273571372032166
Sentence,sentence_group,train,boy loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9488176703453064,-0.961654543876648|-0.9195507168769836|-0.9652477502822876,Canonical,-0.021043777465820312,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.873124361038208,0.9306618571281433|0.8576744198799133|0.873124361038208,,0.8576744198799133,0,3,3,,,,True,1.0,-0.9643286069234213,boy|loses|to|sophia,0.9306618571281433
