group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9800938069820404,-0.9657185673713684|-0.9944690465927124,Canonical,,(play_game charlie soccer),0.9529599547386169,0.9529599547386169,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,boy plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9323034087816874,-0.9869754314422607|-0.9954733848571777|-0.8144614100456238,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8202711939811707,0.9882961511611938|0.7552357912063599|0.8202711939811707,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|football|badly,
Word,word_group,train,boy plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.6791911025842031,-0.4465080797672272|-0.9881657958030701|-0.602899432182312,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5766760110855103,0.9106526374816895|0.5727574229240417|0.5766760110855103,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|football|well,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9797862768173218,-0.9651362895965576|-0.9944362640380859,Canonical,,(play_game charlie soccer),0.9524409770965576,0.9524409770965576,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,charlie plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9323814312616984,-0.9867388606071472|-0.9954673647880554|-0.8149380683898926,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8202809691429138,0.9882498383522034|0.7552610635757446|0.8202809691429138,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|soccer|badly,
Word,word_group,train,charlie plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.6777140299479166,-0.439938485622406|-0.9880432486534119|-0.6051603555679321,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5770411491394043,0.909818172454834|0.5733861923217773|0.5770411491394043,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|soccer|well,
Word,word_group,train,football is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9364688992500305,-0.9970202445983887|-0.9961624145507812|-0.8162240386009216,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8203191757202148,0.986745297908783|0.7547325491905212|0.8203191757202148,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|boy,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9938928782939911,-0.9894724488258362|-0.998313307762146,Canonical,,(play_game charlie soccer),0.9576089978218079,0.9576089978218079,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,football is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8484984834988912,-0.9565097689628601|-0.9561150670051575|-0.632870614528656,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6112635135650635,0.9530102014541626|0.6074678897857666|0.6112635135650635,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|boy,
Word,word_group,train,soccer is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9367209275563558,-0.996989905834198|-0.9961465001106262|-0.8170263767242432,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8206563591957092,0.9867343306541443|0.7552111148834229|0.8206563591957092,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|charlie,
