group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9942018687725067,-0.992185652256012|-0.9962180852890015,Canonical,,(play_game charlie soccer),0.958742082118988,0.958742082118988,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9942767322063446,-0.9922865033149719|-0.9962669610977173,Canonical,,(play_game charlie soccer),0.9584561586380005,0.9584561586380005,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9958303272724152,-0.993337094783783|-0.9983235597610474,Canonical,,(play_game charlie soccer),0.9610957503318787,0.9610957503318787,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9957981109619141,-0.9932752847671509|-0.9983209371566772,Canonical,,(play_game charlie soccer),0.9612447023391724,0.9612447023391724,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9942600131034851,-0.9922659993171692|-0.996254026889801,Canonical,,(play_game charlie soccer),0.9584944248199463,0.9584944248199463,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9942187368869781,-0.992206335067749|-0.9962311387062073,Canonical,,(play_game charlie soccer),0.9587042331695557,0.9587042331695557,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,test,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9957837164402008,-0.9932519197463989|-0.9983155131340027,Canonical,,(play_game charlie soccer),0.96114581823349,0.96114581823349,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,test,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9958446025848389,-0.9933602213859558|-0.9983289837837219,Canonical,,(play_game charlie soccer),0.9611949324607849,0.9611949324607849,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Sentence,sentence_group,train,boy beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9417445659637451,-0.9419309496879578|-0.9625215530395508|-0.9207811951637268,Canonical,-0.055917054414749146,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.6995897889137268,0.8974862098693848|0.6135274767875671|0.6995897889137268,,0.6135274767875671,0,3,3,,,,True,1.0,-0.9786379535992941,boy|beats|heidi,0.8974862098693848
Sentence,sentence_group,train,boy loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9610437552134196,-0.9712381362915039|-0.9436644315719604|-0.9682286977767944,Canonical,-0.03308942914009094,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.8915332555770874,0.9436822533607483|0.9055631160736084|0.8915332555770874,,0.9055631160736084,0,3,3,,,,True,1.0,-0.9862007300059,boy|loses|to|heidi,0.9436822533607483
Sentence,sentence_group,train,charlie beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.941649854183197,-0.94183349609375|-0.9624807834625244|-0.9206352829933167,Canonical,-0.05602577328681946,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.6989473104476929,0.8973093628883362|0.6126368045806885|0.6989473104476929,,0.6126368045806885,0,3,3,,,,True,1.0,-0.9786379535992941,charlie|beats|heidi,0.8973093628883362
Sentence,sentence_group,train,charlie loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9610253175099691,-0.9712167382240295|-0.943688690662384|-0.9681705236434937,Canonical,-0.03311935067176819,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.8914592862129211,0.9436477422714233|0.9055095314979553|0.8914592862129211,,0.9055095314979553,0,3,3,,,,True,1.0,-0.9862007300059,charlie|loses|to|heidi,0.9436477422714233
Sentence,sentence_group,train,heidi beats sophia,(win charlie)|(win sophia)|(lose heidi),-0.9723460674285889,-0.9513662457466125|-0.9850195050239563|-0.9806524515151978,Canonical,-0.038129180669784546,(win heidi)|(lose sophia)|(and (win heidi) (lose sophia)),0.8811572194099426,0.9399824142456055|0.8985903859138489|0.8811572194099426,,0.8985903859138489,0,3,3,,,,True,1.0,-0.9834784269332886,heidi|beats|sophia,0.9399824142456055
