group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9621269702911377,-0.9292238354682922|-0.9950301051139832,Canonical,,(play_game charlie soccer),0.957048237323761,0.957048237323761,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9051360686620077,-0.9546315670013428|-0.963323175907135|-0.7974534630775452,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8052024245262146,0.9702378511428833|0.7484326362609863|0.8052024245262146,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,train,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.5778032143910726,-0.11555719375610352|-0.8759584426879883|-0.741894006729126,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6043182015419006,0.8638338446617126|0.6507179141044617|0.6043182015419006,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9648813009262085,-0.9344916343688965|-0.9952709674835205,Canonical,,(play_game charlie soccer),0.9579495191574097,0.9579495191574097,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,charlie plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9050811727841696,-0.9547178149223328|-0.9631657004356384|-0.7973600029945374,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8053028583526611,0.9701846241950989|0.7486496567726135|0.8053028583526611,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|football|badly,
Word,word_group,train,charlie plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.5753589272499084,-0.11239993572235107|-0.8766611218452454|-0.7370157241821289,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6023826599121094,0.8646181225776672|0.6485890746116638|0.6023826599121094,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|football|well,
Word,word_group,train,football is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9051673412322998,-0.9568610787391663|-0.9591728448867798|-0.7994681000709534,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8011671900749207,0.9670559763908386|0.7448170185089111|0.8011671900749207,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|charlie,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9467797577381134,-0.901666522026062|-0.9918929934501648,Canonical,,(play_game charlie soccer),0.9532132148742676,0.9532132148742676,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,football is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8059264222780863,-0.7066695094108582|-0.9441572427749634|-0.7669525146484375,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6237385869026184,0.8865391612052917|0.628861665725708|0.6237385869026184,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|charlie,
Word,word_group,train,soccer is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9049532810846964,-0.9561775326728821|-0.9587531089782715|-0.7999292016029358,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8011868596076965,0.9668251276016235|0.7450190186500549|0.8011868596076965,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|boy,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9446410536766052,-0.8974730968475342|-0.9918090105056763,Canonical,,(play_game charlie soccer),0.9526188969612122,0.9526188969612122,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,train,soccer is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8057590325673422,-0.7062385678291321|-0.9434104561805725|-0.7676280736923218,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6236810088157654,0.8858137726783752|0.6290004849433899|0.6236810088157654,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|boy,
