group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9829897284507751,-0.977350115776062|-0.9886293411254883,Canonical,,(play_game charlie soccer),0.9459322094917297,0.9459322094917297,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9276776909828186,-0.9986758232116699|-0.9920490980148315|-0.7923081517219543,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8169430494308472,0.9872023463249207|0.7515712976455688|0.8169430494308472,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,train,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8242393533388773,-0.8936489820480347|-0.9434906840324402|-0.6355783939361572,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6148093938827515,0.9490787982940674|0.6179994344711304|0.6148093938827515,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9824977517127991,-0.9765320420265198|-0.9884634613990784,Canonical,,(play_game charlie soccer),0.9455896615982056,0.9455896615982056,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,charlie plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9275223215421041,-0.998631477355957|-0.9918848276138306|-0.7920506596565247,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8167861700057983,0.9871746301651001|0.7514236569404602|0.8167861700057983,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|football|badly,
Word,word_group,train,charlie plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.824812650680542,-0.8904946446418762|-0.9415698647499084|-0.6423734426498413,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6166638731956482,0.9482007026672363|0.6208759546279907|0.6166638731956482,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|football|well,
Word,word_group,train,football is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9290370543797811,-0.9992891550064087|-0.9963921308517456|-0.791429877281189,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8159777522087097,0.9876337647438049|0.7484760880470276|0.8159777522087097,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|charlie,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9887972772121429,-0.984712541103363|-0.9928820133209229,Canonical,,(play_game charlie soccer),0.9590339660644531,0.9590339660644531,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,football is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8460230827331543,-0.816828191280365|-0.9435598850250244|-0.7776811718940735,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6689620614051819,0.9399259090423584|0.6789035797119141|0.6689620614051819,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|charlie,
Word,word_group,train,soccer is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9291372696558634,-0.9992873668670654|-0.9963643550872803|-0.7917600870132446,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8159145712852478,0.98762047290802|0.7484037280082703|0.8159145712852478,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|boy,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9889184236526489,-0.9849061369895935|-0.9929307103157043,Canonical,,(play_game charlie soccer),0.9589914679527283,0.9589914679527283,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,train,soccer is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8466652830441793,-0.8179166316986084|-0.9441659450531006|-0.7779132723808289,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6690726280212402,0.9400102496147156|0.6787585020065308|0.6690726280212402,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|boy,
Word,word_group,test,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9825555086135864,-0.9766074419021606|-0.9885035753250122,Canonical,,(play_game charlie soccer),0.9456509947776794,0.9456509947776794,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,test,boy plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9274607300758362,-0.9986391067504883|-0.9919129014015198|-0.7918301820755005,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8167180418968201,0.9871742129325867|0.7513165473937988|0.8167180418968201,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|football|badly,
Word,word_group,test,boy plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8246010144551595,-0.8910545706748962|-0.9420273900032043|-0.6407210826873779,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.616167426109314,0.948407769203186|0.6201385259628296|0.616167426109314,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|football|well,
Word,word_group,test,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.982929140329361,-0.9772714376449585|-0.9885868430137634,Canonical,,(play_game charlie soccer),0.9458772540092468,0.9458772540092468,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,test,charlie plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9277400573094686,-0.9986680150032043|-0.9920215010643005|-0.7925306558609009,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8170182108879089,0.9872034788131714|0.7516877055168152|0.8170182108879089,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|soccer|badly,
