group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9619831740856171,-0.9469101428985596|-0.9770562052726746,Canonical,,(play_game charlie soccer),0.9470807909965515,0.9470807909965515,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,boy plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9204011559486389,-0.9970075488090515|-0.9773386120796204|-0.7868573069572449,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8117414712905884,0.9788587689399719|0.750326931476593|0.8117414712905884,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|football|badly,
Word,word_group,train,boy plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8358078201611837,-0.9139978289604187|-0.9786050915718079|-0.6148205399513245,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6128940582275391,0.9563417434692383|0.5995166301727295|0.6128940582275391,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|football|well,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9620079100131989,-0.9470862150192261|-0.9769296050071716,Canonical,,(play_game charlie soccer),0.9469241499900818,0.9469241499900818,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,charlie plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9201552669207255,-0.9970404505729675|-0.9774008989334106|-0.7860244512557983,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8114137649536133,0.9788495302200317|0.7498453259468079|0.8114137649536133,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|soccer|badly,
Word,word_group,train,charlie plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.835856556892395,-0.9139944911003113|-0.9786057472229004|-0.6149694323539734,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6128016710281372,0.9562430381774902|0.5994067788124084|0.6128016710281372,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|soccer|well,
Word,word_group,train,football is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9308322469393412,-0.9969044923782349|-0.9896253347396851|-0.8059669137001038,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8155715465545654,0.9831193685531616|0.7504175901412964|0.8155715465545654,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|boy,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9839719235897064,-0.9766880869865417|-0.9912557601928711,Canonical,,(play_game charlie soccer),0.9519265294075012,0.9519265294075012,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,football is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8088621298472086,-0.9059990048408508|-0.9364389181137085|-0.5841484665870667,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.583184003829956,0.9361267685890198|0.5846105217933655|0.583184003829956,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|boy,
Word,word_group,train,soccer is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9309683442115784,-0.9968197345733643|-0.9897002577781677|-0.8063850402832031,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8156883716583252,0.9830853343009949|0.7505373954772949|0.8156883716583252,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|charlie,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9840845465660095,-0.9767623543739319|-0.9914067387580872,Canonical,,(play_game charlie soccer),0.9517112970352173,0.9517112970352173,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,train,soccer is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.810345987478892,-0.9052556753158569|-0.9360831379890442|-0.5896991491317749,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5848729610443115,0.9358483552932739|0.5865894556045532|0.5848729610443115,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9618968069553375,-0.9468882083892822|-0.9769054055213928,Canonical,,(play_game charlie soccer),0.946935772895813,0.946935772895813,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9201192855834961,-0.9970417022705078|-0.9773646593093872|-0.7859514951705933,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.81143718957901,0.9788318276405334|0.7498940229415894|0.81143718957901,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,test,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.836065928141276,-0.9137274622917175|-0.9785725474357605|-0.6158977746963501,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6131758689880371,0.9562134742736816|0.5998367667198181|0.6131758689880371,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
Word,word_group,test,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9620932042598724,-0.9471050500869751|-0.9770813584327698,Canonical,,(play_game charlie soccer),0.9470695853233337,0.9470695853233337,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,test,charlie plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9204369982083639,-0.9970061779022217|-0.9773758053779602|-0.7869290113449097,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8117185235023499,0.9788767099380493|0.7502785921096802|0.8117185235023499,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|football|badly,
Word,word_group,test,charlie plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8355954686800638,-0.9142651557922363|-0.9786390662193298|-0.6138821840286255,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6125164031982422,0.9563719034194946|0.5990827083587646|0.6125164031982422,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|football|well,
Word,word_group,test,football is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9308392206827799,-0.9967904686927795|-0.9896799921989441|-0.8060472011566162,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8155555129051208,0.9830424785614014|0.7503535747528076|0.8155555129051208,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|charlie,
Word,word_group,test,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.983927994966507,-0.9764444231987|-0.991411566734314,Canonical,,(play_game charlie soccer),0.9514607787132263,0.9514607787132263,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,test,football is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.809578001499176,-0.9045721888542175|-0.9360842108726501|-0.5880776047706604,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5842229723930359,0.9358763098716736|0.5859067440032959|0.5842229723930359,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|charlie,
