group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9908380806446075,-0.9898435473442078|-0.9918326139450073,Canonical,,(play_game charlie soccer),0.9461910128593445,0.9461910128593445,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9586637616157532,-0.9461653828620911|-0.9711621403694153,Canonical,,(play_game charlie soccer),0.9203122854232788,0.9203122854232788,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9903655350208282,-0.9878849983215332|-0.9928460717201233,Canonical,,(play_game charlie soccer),0.9673402905464172,0.9673402905464172,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9821248352527618,-0.9730814695358276|-0.991168200969696,Canonical,,(play_game charlie soccer),0.9676860570907593,0.9676860570907593,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.961748868227005,-0.95054030418396|-0.97295743227005,Canonical,,(play_game charlie soccer),0.9190733432769775,0.9190733432769775,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9900506734848022,-0.9888094067573547|-0.9912919402122498,Canonical,,(play_game charlie soccer),0.9495072960853577,0.9495072960853577,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,test,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9899725019931793,-0.9867421984672546|-0.993202805519104,Canonical,,(play_game charlie soccer),0.969554603099823,0.969554603099823,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,test,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9832939803600311,-0.975845217704773|-0.9907427430152893,Canonical,,(play_game charlie soccer),0.9650998115539551,0.9650998115539551,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Sentence,sentence_group,train,boy beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9733033378918966,-0.9700652360916138|-0.9770955443382263|-0.9727492332458496,Canonical,-0.04923704266548157,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.7601315379142761,0.9177547693252563|0.700982391834259|0.7601315379142761,,0.700982391834259,0,3,3,,,,True,1.0,-0.9786379535992941,boy|beats|heidi,0.9177547693252563
Sentence,sentence_group,train,boy loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9636459747950236,-0.9820809960365295|-0.9264394640922546|-0.9824174642562866,Canonical,-0.02631157636642456,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.9059196710586548,0.9491546750068665|0.9153078198432922|0.9059196710586548,,0.9153078198432922,0,3,3,,,,True,1.0,-0.9862007300059,boy|loses|to|heidi,0.9491546750068665
