group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.992748349905014,-0.9945871829986572|-0.9909095168113708,Canonical,,(play_game charlie soccer),0.9631843566894531,0.9631843566894531,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9928357303142548,-0.9946314096450806|-0.991040050983429,Canonical,,(play_game charlie soccer),0.9625160694122314,0.9625160694122314,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9944859743118286,-0.9948199391365051|-0.9941520094871521,Canonical,,(play_game charlie soccer),0.9626584053039551,0.9626584053039551,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9945004880428314,-0.99483722448349|-0.9941637516021729,Canonical,,(play_game charlie soccer),0.962356448173523,0.962356448173523,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9928788244724274,-0.994653046131134|-0.9911046028137207,Canonical,,(play_game charlie soccer),0.9622728228569031,0.9622728228569031,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9927113056182861,-0.994568407535553|-0.9908542037010193,Canonical,,(play_game charlie soccer),0.9633941650390625,0.9633941650390625,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,test,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9945013523101807,-0.9948632717132568|-0.9941394329071045,Canonical,,(play_game charlie soccer),0.9628329277038574,0.9628329277038574,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,test,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9944889843463898,-0.9947994351387024|-0.9941785335540771,Canonical,,(play_game charlie soccer),0.9621753096580505,0.9621753096580505,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Sentence,sentence_group,train,boy beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9551552931467692,-0.9750078916549683|-0.9335451722145081|-0.9569128155708313,Canonical,-0.06305128335952759,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.7031619548797607,0.8997572064399719|0.6326692700386047|0.7031619548797607,,0.6326692700386047,0,3,3,,,,True,1.0,-0.9786379535992941,boy|beats|heidi,0.8997572064399719
Sentence,sentence_group,train,boy loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9794429540634155,-0.9892880320549011|-0.9602825045585632|-0.9887583255767822,Canonical,-0.029257208108901978,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.9074128270149231,0.9592165350914001|0.91412353515625|0.9074128270149231,,0.91412353515625,0,3,3,,,,True,1.0,-0.9862007300059,boy|loses|to|heidi,0.9592165350914001
Sentence,sentence_group,train,charlie beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9555585384368896,-0.9746360182762146|-0.9348945021629333|-0.957145094871521,Canonical,-0.06298515200614929,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.702690601348877,0.8999874591827393|0.6313640475273132|0.702690601348877,,0.6313640475273132,0,3,3,,,,True,1.0,-0.9786379535992941,charlie|beats|heidi,0.8999874591827393
Sentence,sentence_group,train,charlie loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9795252879460653,-0.9893261194229126|-0.9603477716445923|-0.9889019727706909,Canonical,-0.029347658157348633,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.907187283039093,0.9592635631561279|0.9138063192367554|0.907187283039093,,0.9138063192367554,0,3,3,,,,True,1.0,-0.9862007300059,charlie|loses|to|heidi,0.9592635631561279
Sentence,sentence_group,train,heidi beats sophia,(win charlie)|(win sophia)|(lose heidi),-0.9819936951001486,-0.9709000587463379|-0.9888879060745239|-0.9861931204795837,Canonical,-0.038390278816223145,(win heidi)|(lose sophia)|(and (win heidi) (lose sophia)),0.8844975829124451,0.9454027414321899|0.9003729820251465|0.8844975829124451,,0.9003729820251465,0,3,3,,,,True,1.0,-0.9834784269332886,heidi|beats|sophia,0.9454027414321899
Sentence,sentence_group,train,heidi loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9913309812545776,-0.9926145076751709|-0.9879595637321472|-0.9934188723564148,Canonical,-0.033503830432891846,(win sophia)|(lose heidi)|(and (lose heidi) (win sophia)),0.9108031988143921,0.9540352821350098|0.9345787763595581|0.9108031988143921,,0.9345787763595581,0,3,3,,,,True,1.0,-0.9908405145009359,heidi|loses|to|sophia,0.9540352821350098
Sentence,sentence_group,train,sophia beats boy,(win charlie)|(win heidi)|(lose sophia),-0.9589285651842753,-0.9297245740890503|-0.973010241985321|-0.9740508794784546,Canonical,-0.020989447832107544,(win sophia)|(lose charlie)|(and (win sophia) (lose charlie)),0.873228132724762,0.9358004927635193|0.8526346683502197|0.873228132724762,,0.8526346683502197,0,3,3,,,,True,1.0,-0.9643286069234213,sophia|beats|boy,0.9358004927635193
Sentence,sentence_group,train,sophia beats charlie,(win charlie)|(win heidi)|(lose sophia),-0.9587830305099487,-0.9299941658973694|-0.9724934697151184|-0.9738614559173584,Canonical,-0.02103334665298462,(win sophia)|(lose charlie)|(and (win sophia) (lose charlie)),0.8731792569160461,0.9354884624481201|0.8529367446899414|0.8731792569160461,,0.8529367446899414,0,3,3,,,,True,1.0,-0.9643286069234213,sophia|beats|charlie,0.9354884624481201
Sentence,sentence_group,train,sophia loses to boy,(lose charlie)|(win heidi)|(win sophia),-0.9506273865699768,-0.9322414398193359|-0.9600403904914856|-0.9596003293991089,Canonical,-0.02245005965232849,(win charlie)|(lose sophia)|(and (lose sophia) (win charlie)),0.8358407616615295,0.9158586263656616|0.8007230162620544|0.8358407616615295,,0.8007230162620544,0,3,3,,,,True,1.0,-0.9568905035654703,sophia|loses|to|boy,0.9158586263656616
Sentence,sentence_group,train,sophia loses to charlie,(lose charlie)|(win heidi)|(win sophia),-0.9509866038958231,-0.9327425360679626|-0.9604634046554565|-0.9597538709640503,Canonical,-0.02239862084388733,(win charlie)|(lose sophia)|(and (lose sophia) (win charlie)),0.836230993270874,0.9162529706954956|0.8010062575340271|0.836230993270874,,0.8010062575340271,0,3,3,,,,True,1.0,-0.9568905035654703,sophia|loses|to|charlie,0.9162529706954956
Sentence,sentence_group,test,boy beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9559245506922404,-0.9650489687919617|-0.9634841084480286|-0.939240574836731,Canonical,-0.021743953227996826,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.8307887315750122,0.9159230589866638|0.7891423106193542|0.8307887315750122,,0.7891423106193542,0,3,3,,,-0.021743953227996826,True,1.0,-0.9568905035654703,boy|beats|sophia,0.9159230589866638
Sentence,sentence_group,test,boy loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9367076953252157,-0.948823094367981|-0.9275968670845032|-0.9337031245231628,Canonical,-0.027251124382019043,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.8485194444656372,0.904392421245575|0.8471487164497375|0.8485194444656372,,0.8471487164497375,0,3,3,,,-0.027251124382019043,True,1.0,-0.9643286069234213,boy|loses|to|sophia,0.904392421245575
Sentence,sentence_group,test,charlie beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9563509623209635,-0.9656848311424255|-0.9635237455368042|-0.9398443102836609,Canonical,-0.021613329648971558,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.8309664726257324,0.916163444519043|0.788996160030365|0.8309664726257324,,0.788996160030365,0,3,3,,,-0.021613329648971558,True,1.0,-0.9568905035654703,charlie|beats|sophia,0.916163444519043
Sentence,sentence_group,test,charlie loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9366127649943033,-0.94877028465271|-0.9275039434432983|-0.9335640668869019,Canonical,-0.027242600917816162,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.8484320640563965,0.9041719436645508|0.8471773862838745|0.8484320640563965,,0.8471773862838745,0,3,3,,,-0.027242600917816162,True,1.0,-0.9643286069234213,charlie|loses|to|sophia,0.9041719436645508
Sentence,sentence_group,test,heidi beats boy,(win charlie)|(win sophia)|(lose heidi),-0.9833842118581136,-0.968734622001648|-0.9903531670570374|-0.9910648465156555,Canonical,-0.03339537978172302,(win heidi)|(lose charlie)|(and (win heidi) (lose charlie)),0.9027366042137146,0.9652359485626221|0.9070280194282532|0.9027366042137146,,0.9070280194282532,0,3,3,,,-0.03339537978172302,True,1.0,-0.9862007300059,heidi|beats|boy,0.9652359485626221
Sentence,sentence_group,test,heidi beats charlie,(win charlie)|(win sophia)|(lose heidi),-0.9832664728164673,-0.9687208533287048|-0.9901045560836792|-0.9909740090370178,Canonical,-0.03330707550048828,(win heidi)|(lose charlie)|(and (win heidi) (lose charlie)),0.9028637409210205,0.9649860858917236|0.907355546951294|0.9028637409210205,,0.907355546951294,0,3,3,,,-0.03330707550048828,True,1.0,-0.9862007300059,heidi|beats|charlie,0.9649860858917236
Sentence,sentence_group,test,heidi loses to boy,(lose charlie)|(win heidi)|(win sophia),-0.9305503765741984,-0.9317930936813354|-0.9901831150054932|-0.8696749210357666,Canonical,-0.06745210289955139,(win charlie)|(lose heidi)|(and (lose heidi) (win charlie)),0.7043682932853699,0.8865465521812439|0.6570942401885986|0.7043682932853699,,0.6570942401885986,0,3,3,,,-0.06745210289955139,True,1.0,-0.9786379535992941,heidi|loses|to|boy,0.8865465521812439
Sentence,sentence_group,test,heidi loses to charlie,(lose charlie)|(win heidi)|(win sophia),-0.9307143886884054,-0.9317842721939087|-0.9902288913726807|-0.8701300024986267,Canonical,-0.06763839721679688,(win charlie)|(lose heidi)|(and (lose heidi) (win charlie)),0.7033150792121887,0.8866273760795593|0.6552795767784119|0.7033150792121887,,0.6552795767784119,0,3,3,,,-0.06763839721679688,True,1.0,-0.9786379535992941,heidi|loses|to|charlie,0.8866273760795593
