group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.992748349905014,-0.9945871829986572|-0.9909095168113708,Canonical,,(play_game charlie soccer),0.9631843566894531,0.9631843566894531,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,boy plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9205874601999918,-0.9896158576011658|-0.9527005553245544|-0.8194459676742554,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.802356481552124,0.9647127985954285|0.7489445805549622|0.802356481552124,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|football|badly,
Word,word_group,train,boy plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8359916607538859,-0.865987241268158|-0.9149875640869141|-0.7270001769065857,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6296876668930054,0.9167505502700806|0.6363527774810791|0.6296876668930054,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|football|well,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9928357303142548,-0.9946314096450806|-0.991040050983429,Canonical,,(play_game charlie soccer),0.9625160694122314,0.9625160694122314,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,charlie plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.921337366104126,-0.9901014566421509|-0.9543447494506836|-0.8195658922195435,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8026068210601807,0.9652401804924011|0.7485467791557312|0.8026068210601807,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|soccer|badly,
Word,word_group,train,charlie plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.837581992149353,-0.8708421587944031|-0.9193657636642456|-0.7225380539894104,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6287001967430115,0.9186710119247437|0.633806586265564|0.6287001967430115,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|soccer|well,
Word,word_group,train,football is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9281437993049622,-0.9948586225509644|-0.9586203098297119|-0.8309524655342102,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.807494044303894,0.9678686857223511|0.7534027695655823|0.807494044303894,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|boy,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9944859743118286,-0.9948199391365051|-0.9941520094871521,Canonical,,(play_game charlie soccer),0.9626584053039551,0.9626584053039551,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,football is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8259360392888387,-0.8361818194389343|-0.8850594162940979|-0.7565668821334839,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6328879594802856,0.9007533192634583|0.6497451066970825|0.6328879594802856,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|boy,
Word,word_group,train,soccer is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9284150203069051,-0.9951144456863403|-0.95928555727005|-0.830845057964325,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8074647188186646,0.968191385269165|0.7530441284179688|0.8074647188186646,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|charlie,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9945004880428314,-0.99483722448349|-0.9941637516021729,Canonical,,(play_game charlie soccer),0.962356448173523,0.962356448173523,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,train,soccer is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8263725638389587,-0.8361348509788513|-0.8900156021118164|-0.7529672384262085,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6325027346611023,0.9030371904373169|0.6479308009147644|0.6325027346611023,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9928788244724274,-0.994653046131134|-0.9911046028137207,Canonical,,(play_game charlie soccer),0.9622728228569031,0.9622728228569031,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9214322169621786,-0.9900407791137695|-0.953916072845459|-0.8203397989273071,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8026130795478821,0.9649330377578735|0.7487531900405884|0.8026130795478821,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,test,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8357417782147726,-0.8705996870994568|-0.919293224811554|-0.7173324227333069,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6266950964927673,0.9187915921211243|0.631593644618988|0.6266950964927673,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
Word,word_group,test,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9927113056182861,-0.994568407535553|-0.9908542037010193,Canonical,,(play_game charlie soccer),0.9633941650390625,0.9633941650390625,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,test,charlie plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9205268820126852,-0.98968905210495|-0.9531662464141846|-0.8187253475189209,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8023849725723267,0.9650335907936096|0.748769223690033|0.8023849725723267,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|football|badly,
Word,word_group,test,charlie plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8377736608187357,-0.8663938641548157|-0.9151809215545654|-0.7317461967468262,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.631550133228302,0.9166884422302246|0.6383660435676575|0.631550133228302,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|football|well,
Word,word_group,test,football is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9281981786092123,-0.9950070977210999|-0.9592207670211792|-0.8303666710853577,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8075042366981506,0.9682465195655823|0.7531391978263855|0.8075042366981506,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|charlie,
Word,word_group,test,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9945013523101807,-0.9948632717132568|-0.9941394329071045,Canonical,,(play_game charlie soccer),0.9628329277038574,0.9628329277038574,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,test,football is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8261128664016724,-0.8368404507637024|-0.8858045339584351|-0.7556936144828796,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6327816247940063,0.9012771844863892|0.6494580507278442|0.6327816247940063,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|charlie,
Word,word_group,test,soccer is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9283860127131144,-0.9949712157249451|-0.9587082266807556|-0.8314785957336426,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8074899911880493,0.9678198099136353|0.7533461451530457|0.8074899911880493,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|boy,
Word,word_group,test,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9944889843463898,-0.9947994351387024|-0.9941785335540771,Canonical,,(play_game charlie soccer),0.9621753096580505,0.9621753096580505,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,test,soccer is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8262553612391154,-0.8356094360351562|-0.8894439935684204|-0.7537126541137695,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6326024532318115,0.9026020765304565|0.6481552720069885|0.6326024532318115,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|boy,
Sentence,sentence_group,train,boy beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9551552931467692,-0.9750078916549683|-0.9335451722145081|-0.9569128155708313,Canonical,-0.06305128335952759,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.7031619548797607,0.8997572064399719|0.6326692700386047|0.7031619548797607,,0.6326692700386047,,0,3,3,,,,True,1.0,-0.9786379535992941,boy|beats|heidi,0.8997572064399719
Sentence,sentence_group,train,boy beats heidi in bathroom,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street),-0.7961600508008685,-0.9547904133796692|-0.8416076898574829|-0.8594666719436646|-0.19082868099212646|-0.8565894961357117|-0.9219418168067932|-0.9478955864906311,Location,-0.4306806276241938,"(win charlie)|(lose heidi)|(and (location charlie bathroom) (location heidi bathroom))|(and (win charlie)
     (location charlie bathroom)
     (lose heidi)
     (location heidi bathroom))",0.15235954523086548,0.8808574676513672|0.7042794823646545|0.1639835685491562|0.15235954523086548,0.1639835685491562,0.7042794823646545,,1,7,4,,,,False,1.0,-0.8780897430011204,boy|beats|heidi|in|bathroom,0.8808574676513672
Sentence,sentence_group,train,boy beats heidi in bedroom,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street),-0.936524076121194,-0.9849775433540344|-0.9174672365188599|-0.9471300840377808|-0.7979705929756165|-0.9556190967559814|-0.9646745324134827|-0.9878294467926025,Location,-0.11105694373448693,"(win charlie)|(lose heidi)|(and (location charlie bedroom) (location heidi bedroom))|(and (win charlie)
     (location charlie bedroom)
     (lose heidi)
     (location heidi bedroom))",0.7528247237205505,0.9390691518783569|0.8135746121406555|0.8390012383460999|0.7528247237205505,0.8390012383460999,0.8135746121406555,,1,7,4,,,,False,1.0,-0.9670233726501465,boy|beats|heidi|in|bedroom,0.9390691518783569
Sentence,sentence_group,train,boy beats heidi in playground,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom),-0.9506024122238159,-0.9812837839126587|-0.9716182351112366|-0.9728978872299194|-0.9436249732971191|-0.9212149381637573|-0.9353501200675964|-0.9282269477844238,Location,-0.08524467547734582,"(win charlie)|(lose heidi)|(and (location charlie playground) (location heidi playground))|(and (win charlie)
     (location charlie playground)
     (lose heidi)
     (location heidi playground))",0.8110879063606262,0.9147830605506897|0.8447705507278442|0.9294441342353821|0.8110879063606262,0.9294441342353821,0.8447705507278442,,1,7,4,,,,False,1.0,-0.9868660739489964,boy|beats|heidi|in|playground,0.9147830605506897
