group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9929795861244202,-0.9883965253829956|-0.9975626468658447,Canonical,,(play_game charlie soccer),0.9702635407447815,0.9702635407447815,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,boy plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9200562636057535,-0.9935601949691772|-0.9949233531951904|-0.7716852426528931,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8089290261268616,0.9766424298286438|0.7392939925193787|0.8089290261268616,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|football|badly,
Word,word_group,train,boy plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8779272635777792,-0.8143081665039062|-0.9755431413650513|-0.8439304828643799,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6827741265296936,0.9159642457962036|0.6831223368644714|0.6827741265296936,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|football|well,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9925390183925629,-0.9874432682991028|-0.997634768486023,Canonical,,(play_game charlie soccer),0.9707269072532654,0.9707269072532654,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,charlie plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9211001594861349,-0.9935398101806641|-0.9947702288627625|-0.774990439414978,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8091037273406982,0.9767614006996155|0.7395711541175842|0.8091037273406982,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|soccer|badly,
Word,word_group,train,charlie plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8736054301261902,-0.7929694652557373|-0.9730004668235779|-0.8548463582992554,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6863882541656494,0.914063572883606|0.6887067556381226|0.6863882541656494,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|soccer|well,
Word,word_group,train,football is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9321858088175455,-0.9949542880058289|-0.9953082799911499|-0.806294858455658,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8213507533073425,0.9838945269584656|0.7564844489097595|0.8213507533073425,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|boy,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9928798079490662,-0.9880145192146301|-0.9977450966835022,Canonical,,(play_game charlie soccer),0.9736720323562622,0.9736720323562622,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,football is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8950352470080057,-0.865323007106781|-0.9764323830604553|-0.843350350856781,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6450481414794922,0.8661953210830688|0.6392745971679688|0.6450481414794922,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|boy,
Word,word_group,train,soccer is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9311480124791464,-0.994468092918396|-0.994999349117279|-0.8039765954017639,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8205854296684265,0.9830763339996338|0.755534291267395|0.8205854296684265,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|charlie,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9921391606330872,-0.9866820573806763|-0.997596263885498,Canonical,,(play_game charlie soccer),0.9737094044685364,0.9737094044685364,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,train,soccer is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.892458458741506,-0.8593384623527527|-0.9750797748565674|-0.8429571390151978,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6415466666221619,0.8617262244224548|0.6360492706298828|0.6415466666221619,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.992506742477417,-0.9874566793441772|-0.9975568056106567,Canonical,,(play_game charlie soccer),0.971140444278717,0.971140444278717,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9197714726130167,-0.9933870434761047|-0.9947153329849243|-0.7712120413780212,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8076481819152832,0.97587651014328|0.737572193145752|0.8076481819152832,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,test,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8739079634348551,-0.7952625155448914|-0.9729943871498108|-0.8534669876098633,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.685634970664978,0.913824737071991|0.6877947449684143|0.685634970664978,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
Word,word_group,test,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9908979833126068,-0.9842886924743652|-0.9975072741508484,Canonical,,(play_game charlie soccer),0.9710215330123901,0.9710215330123901,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,test,charlie plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9213777184486389,-0.9937120079994202|-0.9949794411659241|-0.7754417061805725,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8103237152099609,0.9774816632270813|0.7412061095237732|0.8103237152099609,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|football|badly,
Word,word_group,test,charlie plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8774741291999817,-0.8116961121559143|-0.975500226020813|-0.8452260494232178,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6833884716033936,0.9160702228546143|0.6839099526405334|0.6833884716033936,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|football|well,
Word,word_group,test,football is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.931623101234436,-0.9947923421859741|-0.9952415227890015|-0.8048354387283325,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8210932016372681,0.983496367931366|0.7561598420143127|0.8210932016372681,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|charlie,
Word,word_group,test,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9919722974300385,-0.986343264579773|-0.997601330280304,Canonical,,(play_game charlie soccer),0.9735193252563477,0.9735193252563477,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,test,football is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8942792812983195,-0.864134669303894|-0.9763567447662354|-0.8423464298248291,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6465262770652771,0.8687224984169006|0.6409381628036499|0.6465262770652771,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|charlie,
Word,word_group,test,soccer is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9317254225413004,-0.9946420788764954|-0.9950606822967529|-0.8054735064506531,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8208054900169373,0.9834752678871155|0.7558118104934692|0.8208054900169373,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|boy,
Word,word_group,test,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9930268824100494,-0.9883092045783997|-0.9977445602416992,Canonical,,(play_game charlie soccer),0.9738887548446655,0.9738887548446655,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,test,soccer is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8932374119758606,-0.8604872822761536|-0.9751670360565186|-0.8440579175949097,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6400812268257141,0.8591618537902832|0.6344002485275269|0.6400812268257141,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|boy,
Sentence,sentence_group,train,boy beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9408357739448547,-0.9537596106529236|-0.9359557628631592|-0.9327919483184814,Canonical,-0.058203279972076416,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.6997854709625244,0.8917512893676758|0.6242262125015259|0.6997854709625244,,0.6242262125015259,,0,3,3,,,,True,1.0,-0.9786379535992941,boy|beats|heidi,0.8917512893676758
Sentence,sentence_group,train,boy beats heidi in bathroom,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street),-0.7967043731893811,-0.8776280283927917|-0.9245826601982117|-0.8430591225624084|-0.17848607897758484|-0.8415517807006836|-0.945347249507904|-0.966275691986084,Location,-0.4075118601322174,"(win charlie)|(lose heidi)|(and (location charlie bathroom) (location heidi bathroom))|(and (win charlie)
     (location charlie bathroom)
     (lose heidi)
     (location heidi bathroom))",0.1563650220632553,0.8617910742759705|0.6578306555747986|0.1720089167356491|0.1563650220632553,0.1720089167356491,0.6578306555747986,,1,7,4,,,,False,1.0,-0.8780897430011204,boy|beats|heidi|in|bathroom,0.8617910742759705
Sentence,sentence_group,train,boy beats heidi in bedroom,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street),-0.9442648206438337,-0.978364109992981|-0.9235093593597412|-0.9481498003005981|-0.8363507390022278|-0.9557555913925171|-0.9758861064910889|-0.9918380379676819,Location,-0.09935373067855835,"(win charlie)|(lose heidi)|(and (location charlie bedroom) (location heidi bedroom))|(and (win charlie)
     (location charlie bedroom)
     (lose heidi)
     (location heidi bedroom))",0.7669445276260376,0.925818145275116|0.8250771164894104|0.8479995131492615|0.7669445276260376,0.8479995131492615,0.8250771164894104,,1,7,4,,,,False,1.0,-0.9670233726501465,boy|beats|heidi|in|bedroom,0.925818145275116
Sentence,sentence_group,train,boy beats heidi in playground,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom),-0.9299715416772025,-0.9705355167388916|-0.9156289100646973|-0.9613136053085327|-0.9184961915016174|-0.8930158615112305|-0.9266006350517273|-0.9242100715637207,Location,-0.08647553126017249,"(win charlie)|(lose heidi)|(and (location charlie playground) (location heidi playground))|(and (win charlie)
     (location charlie playground)
     (lose heidi)
     (location heidi playground))",0.7941411137580872,0.8888586163520813|0.8330116271972656|0.9199796915054321|0.7941411137580872,0.9199796915054321,0.8330116271972656,,1,7,4,,,,False,1.0,-0.9868660739489964,boy|beats|heidi|in|playground,0.8888586163520813
Sentence,sentence_group,train,boy beats heidi in shower,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street),-0.7952073897634234,-0.8764417171478271|-0.917996346950531|-0.8373922109603882|-0.1728001832962036|-0.8493612408638|-0.945792019367218|-0.9666680097579956,Location,-0.40812651813030243,"(win charlie)|(lose heidi)|(and (location charlie bathroom) (location heidi bathroom))|(and (win charlie)
     (location charlie bathroom)
     (lose heidi)
     (location heidi bathroom))",0.156869038939476,0.8604043126106262|0.661735475063324|0.17284688353538513|0.156869038939476,0.17284688353538513,0.661735475063324,,1,7,4,,,,False,1.0,-0.8780897430011204,boy|beats|heidi|in|shower,0.8604043126106262
Sentence,sentence_group,train,boy beats heidi in street,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom),-0.8650611553873334,-0.9208809733390808|-0.667614221572876|-0.7103684544563293|-0.9804254770278931|-0.9700887799263|-0.978263795375824|-0.827786386013031,Location,-0.2999542852242788,"(win charlie)|(lose heidi)|(and (location charlie street) (location heidi street))|(and (win charlie)
     (location charlie street)
     (lose heidi)
     (location heidi street))",0.22107329964637756,0.48351505398750305|0.18105736374855042|0.8985103368759155|0.22107329964637756,0.8985103368759155,0.18105736374855042,,1,7,4,,,,False,1.0,-0.9752846445356097,boy|beats|heidi|in|street,0.48351505398750305
Sentence,sentence_group,train,boy beats heidi inside,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street),-0.9322162355695452,-0.9841272830963135|-0.926530659198761|-0.957664430141449|-0.7310886979103088|-0.9620549082756042|-0.9762206673622131|-0.9878270030021667,Location,-0.13168629010518396,"(win charlie)|(lose heidi)|(or (and (location charlie bathroom) (location heidi bathroom)) (and (location charlie bedroom) (location heidi bedroom)))|(or (and (win charlie)
         (location charlie bathroom)
         (lose heidi)
         (location heidi bathroom))
    (and (win charlie)
         (location charlie bedroom)
         (lose heidi)
         (location heidi bedroom)))",0.7162812352180481,0.93537437915802|0.8272022604942322|0.7813259363174438|0.7162812352180481,0.7813259363174438,0.8272022604942322,,1,7,4,,,,False,1.0,-0.957172155380249,boy|beats|heidi|inside,0.93537437915802
Sentence,sentence_group,train,boy beats heidi outside,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom),-0.9349748662539891,-0.9713089466094971|-0.9176823496818542|-0.9511130452156067|-0.9490005373954773|-0.9086589813232422|-0.9435821771621704|-0.9034780263900757,Location,-0.13315157095591224,"(win charlie)|(lose heidi)|(or (and (location charlie playground) (location heidi playground)) (and (location charlie street) (location heidi street)))|(or (and (win charlie)
         (location charlie playground)
         (lose heidi)
         (location heidi playground))
    (and (win charlie)
         (location charlie street)
         (lose heidi)
         (location heidi street)))",0.6796005368232727,0.8314358592033386|0.6895051598548889|0.9173153042793274|0.6796005368232727,0.9173153042793274,0.6895051598548889,,1,7,4,,,,False,1.0,-0.984177223273686,boy|beats|heidi|outside,0.8314358592033386
