group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9632124602794647,-0.967866837978363|-0.9585580825805664,Canonical,,(play_game charlie soccer),0.9377383589744568,0.9377383589744568,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9832097887992859,-0.9885315895080566|-0.9778879880905151,Canonical,,(play_game charlie soccer),0.9411824345588684,0.9411824345588684,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9701230823993683,-0.9452696442604065|-0.9949765205383301,Canonical,,(play_game charlie soccer),0.9713423848152161,0.9713423848152161,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.910222738981247,-0.8277738690376282|-0.9926716089248657,Canonical,,(play_game charlie soccer),0.9677931666374207,0.9677931666374207,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,test,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9836501777172089,-0.9883950352668762|-0.9789053201675415,Canonical,,(play_game charlie soccer),0.9442729949951172,0.9442729949951172,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,test,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9653795063495636,-0.9625773429870605|-0.9681816697120667,Canonical,,(play_game charlie soccer),0.9405001401901245,0.9405001401901245,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,test,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9815585315227509,-0.9694645404815674|-0.9936525225639343,Canonical,,(play_game charlie soccer),0.9728567004203796,0.9728567004203796,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,test,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9149374663829803,-0.837776243686676|-0.9920986890792847,Canonical,,(play_game charlie soccer),0.9669142961502075,0.9669142961502075,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Sentence,sentence_group,train,boy beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9434420466423035,-0.9762546420097351|-0.9318959712982178|-0.9221755266189575,Canonical,-0.02107149362564087,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.7898281216621399,0.9221696853637695|0.699629545211792|0.7898281216621399,,0.699629545211792,0,3,3,,,,True,1.0,-0.9568905035654703,boy|beats|sophia,0.9221696853637695
Sentence,sentence_group,train,boy loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.7234130402406057,-0.8566755056381226|-0.3710404336452484|-0.942523181438446,Canonical,0.007318735122680664,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.826286792755127,0.8348198533058167|0.8031162619590759|0.826286792755127,,0.8031162619590759,0,3,3,,,,True,1.0,-0.9643286069234213,boy|loses|to|sophia,0.8348198533058167
