group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9912165999412537,-0.9839329123497009|-0.9985002875328064,Canonical,,(play_game charlie soccer),0.9470892548561096,0.9470892548561096,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9913971722126007,-0.9843211770057678|-0.9984731674194336,Canonical,,(play_game charlie soccer),0.946513295173645,0.946513295173645,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9969299137592316,-0.99525386095047|-0.9986059665679932,Canonical,,(play_game charlie soccer),0.9606359601020813,0.9606359601020813,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9969325363636017,-0.9952785968780518|-0.9985864758491516,Canonical,,(play_game charlie soccer),0.960317850112915,0.960317850112915,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9913460314273834,-0.9842208623886108|-0.998471200466156,Canonical,,(play_game charlie soccer),0.9467290639877319,0.9467290639877319,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9912680089473724,-0.9840338826179504|-0.9985021352767944,Canonical,,(play_game charlie soccer),0.9468706846237183,0.9468706846237183,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,test,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9969346523284912,-0.9952718615531921|-0.9985974431037903,Canonical,,(play_game charlie soccer),0.9601938724517822,0.9601938724517822,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,test,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9969278275966644,-0.9952606558799744|-0.9985949993133545,Canonical,,(play_game charlie soccer),0.9607565999031067,0.9607565999031067,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Sentence,sentence_group,train,boy beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9406623641649882,-0.9709657430648804|-0.9082832932472229|-0.9427380561828613,Canonical,-0.06948244571685791,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.6990832090377808,0.896022379398346|0.6411089301109314|0.6990832090377808,,0.6411089301109314,0,3,3,,,,True,1.0,-0.9786379535992941,boy|beats|heidi,0.896022379398346
Sentence,sentence_group,train,boy loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9788332978884379,-0.9861022233963013|-0.9697042107582092|-0.9806934595108032,Canonical,-0.03180515766143799,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.9027999639511108,0.9566874504089355|0.9125227928161621|0.9027999639511108,,0.9125227928161621,0,3,3,,,,True,1.0,-0.9862007300059,boy|loses|to|heidi,0.9566874504089355
