group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9964181184768677,-0.9969679713249207|-0.9958682656288147,Canonical,,(play_game charlie soccer),0.9355619549751282,0.9355619549751282,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9961262941360474,-0.9967451095581055|-0.9955074787139893,Canonical,,(play_game charlie soccer),0.9294740557670593,0.9294740557670593,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9974884390830994,-0.9976144433021545|-0.9973624348640442,Canonical,,(play_game charlie soccer),0.9461079239845276,0.9461079239845276,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9972113370895386,-0.9973776936531067|-0.9970449805259705,Canonical,,(play_game charlie soccer),0.9407216906547546,0.9407216906547546,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9960522353649139,-0.9966861605644226|-0.9954183101654053,Canonical,,(play_game charlie soccer),0.9296092391014099,0.9296092391014099,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9964831471443176,-0.9970219135284424|-0.9959443807601929,Canonical,,(play_game charlie soccer),0.9354421496391296,0.9354421496391296,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,test,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.997499018907547,-0.9976222515106201|-0.9973757863044739,Canonical,,(play_game charlie soccer),0.9451572895050049,0.9451572895050049,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,test,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9971965849399567,-0.9973660111427307|-0.9970271587371826,Canonical,,(play_game charlie soccer),0.9420809745788574,0.9420809745788574,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Sentence,sentence_group,train,boy beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9364170829455057,-0.9840155243873596|-0.8777930736541748|-0.9474426507949829,Canonical,-0.07007896900177002,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.7092043161392212,0.9011660814285278|0.6574004888534546|0.7092043161392212,,0.6574004888534546,0,3,3,,,,True,1.0,-0.9786379535992941,boy|beats|heidi,0.9011660814285278
Sentence,sentence_group,train,boy loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9803247849146525,-0.9899155497550964|-0.9634235501289368|-0.9876352548599243,Canonical,-0.029749274253845215,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.9077296853065491,0.9590736031532288|0.9158843159675598|0.9077296853065491,,0.9158843159675598,0,3,3,,,,True,1.0,-0.9862007300059,boy|loses|to|heidi,0.9590736031532288
Sentence,sentence_group,train,charlie beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9350948731104533,-0.9821640849113464|-0.8791601061820984|-0.943960428237915,Canonical,-0.06872397661209106,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.7109878659248352,0.9011615514755249|0.6582621335983276|0.7109878659248352,,0.6582621335983276,0,3,3,,,,True,1.0,-0.9786379535992941,charlie|beats|heidi,0.9011615514755249
Sentence,sentence_group,train,charlie loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9807132482528687,-0.9901317954063416|-0.9636961221694946|-0.9883118271827698,Canonical,-0.029538065195083618,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.9084779620170593,0.9596474170684814|0.9163846373558044|0.9084779620170593,,0.9163846373558044,0,3,3,,,,True,1.0,-0.9862007300059,charlie|loses|to|heidi,0.9596474170684814
Sentence,sentence_group,train,heidi beats sophia,(win charlie)|(win sophia)|(lose heidi),-0.9790922602017721,-0.9653869867324829|-0.9876010417938232|-0.98428875207901,Canonical,-0.03874689340591431,(win heidi)|(lose sophia)|(and (win heidi) (lose sophia)),0.8826631903648376,0.9439659714698792|0.8988541960716248|0.8826631903648376,,0.8988541960716248,0,3,3,,,,True,1.0,-0.9834784269332886,heidi|beats|sophia,0.9439659714698792
Sentence,sentence_group,train,heidi loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9875746369361877,-0.9861490726470947|-0.989492654800415|-0.9870821833610535,Canonical,-0.02889832854270935,(win sophia)|(lose heidi)|(and (lose heidi) (win sophia)),0.913953423500061,0.9478045701980591|0.9378989338874817|0.913953423500061,,0.9378989338874817,0,3,3,,,,True,1.0,-0.9908405145009359,heidi|loses|to|sophia,0.9478045701980591
Sentence,sentence_group,train,sophia beats boy,(win charlie)|(win heidi)|(lose sophia),-0.9171791275342306,-0.8516393303871155|-0.9534140229225159|-0.9464840292930603,Canonical,-0.017680495977401733,(win sophia)|(lose charlie)|(and (win sophia) (lose charlie)),0.8615503907203674,0.9075836539268494|0.850878119468689|0.8615503907203674,,0.850878119468689,0,3,3,,,,True,1.0,-0.9643286069234213,sophia|beats|boy,0.9075836539268494
Sentence,sentence_group,train,sophia beats charlie,(win charlie)|(win heidi)|(lose sophia),-0.9176400105158488,-0.8433327674865723|-0.9598340392112732|-0.9497532248497009,Canonical,-0.01653534173965454,(win sophia)|(lose charlie)|(and (win sophia) (lose charlie)),0.8644936680793762,0.9116388559341431|0.8504191637039185|0.8644936680793762,,0.8504191637039185,0,3,3,,,,True,1.0,-0.9643286069234213,sophia|beats|charlie,0.9116388559341431
