group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9941153228282928,-0.9926797151565552|-0.9955509305000305,Canonical,,(play_game charlie soccer),0.9573346376419067,0.9573346376419067,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.933493435382843,-0.9991161823272705|-0.9956240653991699|-0.8057400584220886,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8186728358268738,0.9879628419876099|0.7526220083236694|0.8186728358268738,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,train,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.885232408841451,-0.9848445653915405|-0.9879058599472046|-0.6829468011856079,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6551673412322998,0.9748662710189819|0.640904426574707|0.6551673412322998,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9940586388111115,-0.9926470518112183|-0.9954702258110046,Canonical,,(play_game charlie soccer),0.9575875997543335,0.9575875997543335,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,charlie plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9334919850031534,-0.9991104602813721|-0.9955357909202576|-0.8058297038078308,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8188517093658447,0.9879636764526367|0.7528862357139587|0.8188517093658447,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|football|badly,
Word,word_group,train,charlie plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8854376475016276,-0.984540581703186|-0.9877644181251526|-0.6840079426765442,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6556362509727478,0.974784255027771|0.6414220929145813|0.6556362509727478,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|football|well,
Word,word_group,train,football is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9358271757761637,-0.9979268312454224|-0.9945135712623596|-0.8150411248207092,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8185871839523315,0.9846987724304199|0.7525436878204346|0.8185871839523315,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|charlie,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9955031871795654,-0.9956071376800537|-0.9953992366790771,Canonical,,(play_game charlie soccer),0.9563408493995667,0.9563408493995667,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,football is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8537378112475077,-0.9842069745063782|-0.9811266660690308|-0.5958797931671143,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6142705082893372,0.9630479216575623|0.5980095267295837|0.6142705082893372,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|charlie,
Word,word_group,train,soccer is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9358073472976685,-0.9979322552680969|-0.9945027232170105|-0.814987063407898,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8184934854507446,0.9847151041030884|0.7524273991584778|0.8184934854507446,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|boy,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9955219328403473,-0.9956456422805786|-0.995398223400116,Canonical,,(play_game charlie soccer),0.9565541744232178,0.9565541744232178,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,train,soccer is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8522311250368754,-0.9844749569892883|-0.9811095595359802|-0.5911088585853577,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6120857000350952,0.9629710912704468|0.595620334148407|0.6120857000350952,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|boy,
Word,word_group,test,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9940525889396667,-0.9926376938819885|-0.995467483997345,Canonical,,(play_game charlie soccer),0.9575603008270264,0.9575603008270264,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
