group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9941153228282928,-0.9926797151565552|-0.9955509305000305,Canonical,,(play_game charlie soccer),0.9573346376419067,0.9573346376419067,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9940586388111115,-0.9926470518112183|-0.9954702258110046,Canonical,,(play_game charlie soccer),0.9575875997543335,0.9575875997543335,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9955031871795654,-0.9956071376800537|-0.9953992366790771,Canonical,,(play_game charlie soccer),0.9563408493995667,0.9563408493995667,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9955219328403473,-0.9956456422805786|-0.995398223400116,Canonical,,(play_game charlie soccer),0.9565541744232178,0.9565541744232178,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,test,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9940525889396667,-0.9926376938819885|-0.995467483997345,Canonical,,(play_game charlie soccer),0.9575603008270264,0.9575603008270264,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,test,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9941210746765137,-0.9926885962486267|-0.9955535531044006,Canonical,,(play_game charlie soccer),0.9573621153831482,0.9573621153831482,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,test,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9955157339572906,-0.9956375360488892|-0.9953939318656921,Canonical,,(play_game charlie soccer),0.9566313028335571,0.9566313028335571,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,test,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9955094456672668,-0.9956154823303223|-0.9954034090042114,Canonical,,(play_game charlie soccer),0.9562632441520691,0.9562632441520691,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Sentence,sentence_group,train,boy beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9564351240793864,-0.9815420508384705|-0.9467580318450928|-0.941005289554596,Canonical,-0.017744064331054688,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.8410611748695374,0.9233493804931641|0.79426109790802|0.8410611748695374,,0.79426109790802,0,3,3,,,,True,1.0,-0.9568905035654703,boy|beats|sophia,0.9233493804931641
Sentence,sentence_group,train,boy loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9525227944056193,-0.9601188898086548|-0.939967691898346|-0.9574818015098572,Canonical,-0.019969403743743896,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.8768065571784973,0.9252007007598877|0.8683512210845947|0.8768065571784973,,0.8683512210845947,0,3,3,,,,True,1.0,-0.9643286069234213,boy|loses|to|sophia,0.9252007007598877
Sentence,sentence_group,train,charlie beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.956574281056722,-0.9815714955329895|-0.9469621181488037|-0.9411892294883728,Canonical,-0.017764925956726074,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.8411716818809509,0.923481822013855|0.794391393661499|0.8411716818809509,,0.794391393661499,0,3,3,,,,True,1.0,-0.9568905035654703,charlie|beats|sophia,0.923481822013855
Sentence,sentence_group,train,charlie loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9524606466293335,-0.9600715637207031|-0.9399462342262268|-0.9573641419410706,Canonical,-0.019983738660812378,(win sophia)|(lose charlie)|(and (lose charlie) (win sophia)),0.8767532110214233,0.9251036643981934|0.8683702349662781|0.8767532110214233,,0.8683702349662781,0,3,3,,,,True,1.0,-0.9643286069234213,charlie|loses|to|sophia,0.9251036643981934
Sentence,sentence_group,train,heidi beats boy,(win charlie)|(win sophia)|(lose heidi),-0.9827817479769388,-0.9707377552986145|-0.9877601861953735|-0.9898473024368286,Canonical,-0.029207348823547363,(win heidi)|(lose charlie)|(and (win heidi) (lose charlie)),0.9122072458267212,0.9621641635894775|0.9206650257110596|0.9122072458267212,,0.9206650257110596,0,3,3,,,,True,1.0,-0.9862007300059,heidi|beats|boy,0.9621641635894775
Sentence,sentence_group,train,heidi beats charlie,(win charlie)|(win sophia)|(lose heidi),-0.9827702244122823,-0.9707381129264832|-0.987733781337738|-0.9898387789726257,Canonical,-0.02920246124267578,(win heidi)|(lose charlie)|(and (win heidi) (lose charlie)),0.9122191071510315,0.962142825126648|0.9207003116607666|0.9122191071510315,,0.9207003116607666,0,3,3,,,,True,1.0,-0.9862007300059,heidi|beats|charlie,0.962142825126648
Sentence,sentence_group,train,heidi loses to boy,(lose charlie)|(win heidi)|(win sophia),-0.9658123453458151,-0.9586502909660339|-0.985776424407959|-0.9530103206634521,Canonical,-0.06158515810966492,(win charlie)|(lose heidi)|(and (lose heidi) (win charlie)),0.7286571860313416,0.921344518661499|0.6591401696205139|0.7286571860313416,,0.6591401696205139,0,3,3,,,,True,1.0,-0.9786379535992941,heidi|loses|to|boy,0.921344518661499
