group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9761244058609009,-0.9589869976043701|-0.9932618141174316,Canonical,,(play_game charlie soccer),0.9355003237724304,0.9355003237724304,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9303030371665955,-0.9972603917121887|-0.9986110925674438|-0.7950376272201538,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8184698224067688,0.9901689291000366|0.7513287663459778|0.8184698224067688,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,train,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8075788716475168,-0.9851609468460083|-0.9917814135551453|-0.4457942545413971,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5360737442970276,0.9319703578948975|0.5094686150550842|0.5360737442970276,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9757729470729828,-0.9581918716430664|-0.9933540225028992,Canonical,,(play_game charlie soccer),0.9365836381912231,0.9365836381912231,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,charlie plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9303609530131022,-0.9972646832466125|-0.998610258102417|-0.7952079176902771,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8185802698135376,0.9901899099349976|0.7514863014221191|0.8185802698135376,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|football|badly,
Word,word_group,train,charlie plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8104937771956126,-0.9851101040840149|-0.9918119311332703|-0.4545592963695526,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5394241213798523,0.9324011206626892|0.5131371021270752|0.5394241213798523,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|football|well,
Word,word_group,train,football is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9292929172515869,-0.9983590245246887|-0.9989774823188782|-0.7905422449111938,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8185911178588867,0.9863389134407043|0.7510831952095032|0.8185911178588867,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|charlie,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.997756838798523,-0.9975498914718628|-0.9979637861251831,Canonical,,(play_game charlie soccer),0.9513561129570007,0.9513561129570007,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,football is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8774386048316956,-0.9729712605476379|-0.9930537343025208|-0.666290819644928,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6143218874931335,0.9278404712677002|0.5958559513092041|0.6143218874931335,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|charlie,
Word,word_group,train,soccer is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9294097820917765,-0.9983612298965454|-0.9989815354347229|-0.7908865809440613,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.818486750125885,0.9862919449806213|0.7509225010871887|0.818486750125885,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|boy,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.99776291847229,-0.9975524544715881|-0.9979733824729919,Canonical,,(play_game charlie soccer),0.9513845443725586,0.9513845443725586,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,train,soccer is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8761727213859558,-0.9728559851646423|-0.9930768013000488|-0.6625853776931763,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6131356358528137,0.9281911253929138|0.5945593118667603|0.6131356358528137,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|boy,
Word,word_group,test,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9759035408496857,-0.9584742784500122|-0.9933328032493591,Canonical,,(play_game charlie soccer),0.9362085461616516,0.9362085461616516,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,test,boy plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9303653836250305,-0.9972531199455261|-0.9986073970794678|-0.7952356338500977,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8184843063354492,0.9901754856109619|0.7513587474822998|0.8184843063354492,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|football|badly,
Word,word_group,test,boy plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8092661698659261,-0.9851636290550232|-0.9917928576469421|-0.450842022895813,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5381198525428772,0.9323452115058899|0.5117074847221375|0.5381198525428772,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|football|well,
Word,word_group,test,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.975994348526001,-0.9587053060531616|-0.9932833909988403,Canonical,,(play_game charlie soccer),0.9358852505683899,0.9358852505683899,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,test,charlie plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9302996397018433,-0.9972718954086304|-0.9986140727996826|-0.7950129508972168,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8185673356056213,0.9901836514472961|0.7514582276344299|0.8185673356056213,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|soccer|badly,
Word,word_group,test,charlie plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8088281353314718,-0.9851066470146179|-0.9918004870414734|-0.449577271938324,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5373984575271606,0.9320254921913147|0.5109206438064575|0.5373984575271606,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|soccer|well,
Word,word_group,test,football is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.929408331712087,-0.9983585476875305|-0.9989800453186035|-0.790886402130127,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8184569478034973,0.9862797260284424|0.7508841753005981|0.8184569478034973,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|boy,
Word,word_group,test,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9977633357048035,-0.9975537061691284|-0.9979729652404785,Canonical,,(play_game charlie soccer),0.9512821435928345,0.9512821435928345,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,test,football is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.87620609998703,-0.9728410243988037|-0.9930733442306519|-0.6627039313316345,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6131869554519653,0.928178608417511|0.5946166515350342|0.6131869554519653,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|boy,
Word,word_group,test,soccer is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.929294228553772,-0.9983615875244141|-0.9989789724349976|-0.7905421257019043,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8186209201812744,0.9863511919975281|0.751121461391449|0.8186209201812744,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|charlie,
Word,word_group,test,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9977564215660095,-0.9975486397743225|-0.9979642033576965,Canonical,,(play_game charlie soccer),0.9514576196670532,0.9514576196670532,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,test,soccer is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8774058620134989,-0.9729859232902527|-0.993057131767273|-0.6661745309829712,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6142716407775879,0.9278530478477478|0.5957999229431152|0.6142716407775879,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|charlie,
Sentence,sentence_group,train,boy beats sophia,(win heidi)|(win sophia)|(lose charlie),-0.9362802108128866,-0.9430551528930664|-0.9548961520195007|-0.9108893275260925,Canonical,-0.02693834900856018,(win charlie)|(lose sophia)|(and (win charlie) (lose sophia)),0.818265438079834,0.9064876437187195|0.7839199304580688|0.818265438079834,,0.7839199304580688,,0,3,3,,,,True,1.0,-0.9568905035654703,boy|beats|sophia,0.9064876437187195
