group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9910299777984619,-0.9901734590530396|-0.9918864965438843,Canonical,,(play_game charlie soccer),0.9265361428260803,0.9265361428260803,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,train,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9176052411397299,-0.9704414010047913|-0.973137378692627|-0.8092369437217712,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.786631166934967,0.9414763450622559|0.7163971662521362|0.786631166934967,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,train,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.7311865786711375,-0.45986732840538025|-0.8361949920654297|-0.8974974155426025,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.563593327999115,0.7165915369987488|0.6031904220581055|0.563593327999115,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
Word,word_group,train,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9844019711017609,-0.9777572751045227|-0.991046667098999,Canonical,,(play_game charlie soccer),0.8996958136558533,0.8996958136558533,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,train,charlie plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.8898871938387553,-0.9529436826705933|-0.9650798439979553|-0.7516380548477173,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7138285040855408,0.8687750101089478|0.6171663999557495|0.7138285040855408,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|football|badly,
Word,word_group,train,charlie plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.7926444808642069,-0.5888712406158447|-0.8824778199195862|-0.9065843820571899,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5938606262207031,0.7529375553131104|0.6162245273590088|0.5938606262207031,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|football|well,
Word,word_group,train,football is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.6194003224372864,-0.8286383748054504|-0.27329039573669434|-0.7562721967697144,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.5556305050849915,0.6493617296218872|0.7118896245956421|0.5556305050849915,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|charlie,
Word,word_group,train,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9840579628944397,-0.9819502830505371|-0.9861656427383423,Canonical,,(play_game charlie soccer),0.9411758780479431,0.9411758780479431,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,train,football is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.5212381820504864,0.009370106272399426|-0.669302761554718|-0.9037818908691406,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.56203693151474,0.6936293840408325|0.6829589009284973|0.56203693151474,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|charlie,
Word,word_group,train,soccer is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.5697202595571677,-0.8912065625190735|-0.061577294021844864|-0.7563769221305847,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.47977182269096375,0.5697123408317566|0.7096017003059387|0.47977182269096375,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|boy,
Word,word_group,train,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9597339332103729,-0.961982250213623|-0.9574856162071228,Canonical,,(play_game charlie soccer),0.9341937303543091,0.9341937303543091,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,train,soccer is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.43708391177157563,0.02838989533483982|-0.44626474380493164|-0.893376886844635,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.4951235055923462,0.5987163186073303|0.7001456618309021|0.4951235055923462,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|boy,
Word,word_group,test,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9924528002738953,-0.9920417666435242|-0.9928638339042664,Canonical,,(play_game charlie soccer),0.9159441590309143,0.9159441590309143,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,test,boy plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.8910555640856425,-0.952267587184906|-0.964838445186615|-0.7560606598854065,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.7158264517784119,0.8694385886192322|0.6201077103614807|0.7158264517784119,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|football|badly,
