group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9929388463497162,-0.9917313456535339|-0.9941463470458984,Canonical,,(play_game charlie soccer),0.9622117280960083,0.9622117280960083,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,boy plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9138089021046957,-0.9835081100463867|-0.9530337452888489|-0.8048848509788513,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8013941049575806,0.9654208421707153|0.7470870018005371|0.8013941049575806,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|football|badly,
Word,word_group,train,boy plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8212826053301493,-0.7755531668663025|-0.9429612159729004|-0.7453334331512451,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6461148262023926,0.9315990805625916|0.6536812782287598|0.6461148262023926,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|football|well,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.992596834897995,-0.9911430478096008|-0.9940506219863892,Canonical,,(play_game charlie soccer),0.9607858657836914,0.9607858657836914,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,charlie plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.913472851117452,-0.9833812117576599|-0.9527334570884705|-0.8043038845062256,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8010686039924622,0.9651393890380859|0.7467726469039917|0.8010686039924622,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|soccer|badly,
Word,word_group,train,charlie plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8216176827748617,-0.7795742154121399|-0.943295419216156|-0.7419834136962891,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.644565999507904,0.9312889575958252|0.6516847014427185|0.644565999507904,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|soccer|well,
Word,word_group,train,football is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9161977767944336,-0.9852553606033325|-0.9567602872848511|-0.8065776824951172,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8046499490737915,0.9678130745887756|0.7498785257339478|0.8046499490737915,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|boy,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.990263044834137,-0.9885330200195312|-0.9919930696487427,Canonical,,(play_game charlie soccer),0.9646366834640503,0.9646366834640503,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,football is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8136306007703146,-0.8002257347106934|-0.9255529642105103|-0.71511310338974,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6294881105422974,0.9284700751304626|0.6392256617546082|0.6294881105422974,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|boy,
Word,word_group,train,soccer is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9159465034802755,-0.985138475894928|-0.9568626284599304|-0.805838406085968,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8045104742050171,0.9677143692970276|0.7496380805969238|0.8045104742050171,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|charlie,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.990036278963089,-0.9882058501243591|-0.9918667078018188,Canonical,,(play_game charlie soccer),0.9640970826148987,0.9640970826148987,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
