group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,boy plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9811922609806061,-0.9785362482070923|-0.9838482737541199,Canonical,,(play_game charlie soccer),0.9148162007331848,0.9148162007331848,,,0,2,1,,,,True,1.0,-1.0,boy|plays|football,
Word,word_group,train,charlie plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9824528694152832,-0.9781847596168518|-0.9867209792137146,Canonical,,(play_game charlie soccer),0.9192152619361877,0.9192152619361877,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|soccer,
Word,word_group,train,football is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9742898046970367,-0.9601187109947205|-0.988460898399353,Canonical,,(play_game charlie soccer),0.9543347358703613,0.9543347358703613,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|boy,
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.984172135591507,-0.9753357172012329|-0.993008553981781,Canonical,,(play_game charlie soccer),0.9543841481208801,0.9543841481208801,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9843964874744415,-0.9820700883865356|-0.9867228865623474,Canonical,,(play_game charlie soccer),0.9225084781646729,0.9225084781646729,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9799420237541199,-0.9758879542350769|-0.9839960932731628,Canonical,,(play_game charlie soccer),0.910580575466156,0.910580575466156,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,test,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9759927988052368,-0.9626226425170898|-0.9893629550933838,Canonical,,(play_game charlie soccer),0.9552487134933472,0.9552487134933472,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,test,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9823235869407654,-0.9726831912994385|-0.9919639825820923,Canonical,,(play_game charlie soccer),0.9551835656166077,0.9551835656166077,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Sentence,sentence_group,train,boy beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9698660373687744,-0.9706831574440002|-0.9773399829864502|-0.9615749716758728,Canonical,-0.06146818399429321,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.703237771987915,0.9132087826728821|0.6162031292915344|0.703237771987915,,0.6162031292915344,0,3,3,,,,True,1.0,-0.9786379535992941,boy|beats|heidi,0.9132087826728821
Sentence,sentence_group,train,boy loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9795935352643331,-0.9893109798431396|-0.9675753116607666|-0.981894314289093,Canonical,-0.030990183353424072,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.9040969610214233,0.9558355212211609|0.9143387675285339|0.9040969610214233,,0.9143387675285339,0,3,3,,,,True,1.0,-0.9862007300059,boy|loses|to|heidi,0.9558355212211609
Sentence,sentence_group,train,charlie beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.961448589960734,-0.9559444189071655|-0.9801114201545715|-0.9482899308204651,Canonical,-0.05714684724807739,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.7102147936820984,0.9102078676223755|0.6245154142379761|0.7102147936820984,,0.6245154142379761,0,3,3,,,,True,1.0,-0.9786379535992941,charlie|beats|heidi,0.9102078676223755
Sentence,sentence_group,train,charlie loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9816435178120931,-0.9902067184448242|-0.9683268070220947|-0.9863970279693604,Canonical,-0.032438308000564575,(win heidi)|(lose charlie)|(and (lose charlie) (win heidi)),0.9011602401733398,0.9588605761528015|0.9083365201950073|0.9011602401733398,,0.9083365201950073,0,3,3,,,,True,1.0,-0.9862007300059,charlie|loses|to|heidi,0.9588605761528015
Sentence,sentence_group,train,heidi beats sophia,(win charlie)|(win sophia)|(lose heidi),-0.9824333190917969,-0.9711710810661316|-0.9896420836448669|-0.9864867925643921,Canonical,-0.0386081337928772,(win heidi)|(lose sophia)|(and (win heidi) (lose sophia)),0.8842602968215942,0.9450869560241699|0.900649905204773|0.8842602968215942,,0.900649905204773,0,3,3,,,,True,1.0,-0.9834784269332886,heidi|beats|sophia,0.9450869560241699
Sentence,sentence_group,train,heidi loses to sophia,(lose sophia)|(win charlie)|(win heidi),-0.9671850005785624,-0.9853904843330383|-0.9219891428947449|-0.994175374507904,Canonical,-0.03291141986846924,(win sophia)|(lose heidi)|(and (lose heidi) (win sophia)),0.909415066242218,0.9442545771598816|0.9403983950614929|0.909415066242218,,0.9403983950614929,0,3,3,,,,True,1.0,-0.9908405145009359,heidi|loses|to|sophia,0.9442545771598816
